Cat_Namee,Can_Name,Name,C_Votes,ab_c_votes,ab_p_votes,ab_emer_votes1,rtot,Textbox5,Textbox7,Textbox11,ab_emer_votes,Textbox13
Auditor of Derry,Write In  ,Derry Township--10th Precinct,4,0,0,0,4,26,0,0,0,26
Auditor of Derry,Write In  ,Derry Township--11th Precinct,6,0,0,0,6,26,0,0,0,26
Auditor of Derry,Write In  ,Derry Township--12th Precinct,0,0,0,0,0,26,0,0,0,26
Auditor of Derry,Write In  ,Derry Township--13th Precinct,3,0,0,0,3,26,0,0,0,26
Auditor of Derry,Write In  ,Derry Township--14th Precinct,0,0,0,0,0,26,0,0,0,26
Auditor of Derry,Write In  ,Derry Township--15th Precinct,3,0,0,0,3,26,0,0,0,26
Auditor of East Hanover,Write In  ,East Hanover Township--1st Precinct,1,0,0,0,1,2,0,0,0,2
Auditor of East Hanover,Write In  ,East Hanover Township--2nd Precinct,1,0,0,0,1,2,0,0,0,2
"Auditor of Gratz, 2-Year Term",Write In  ,Gratz Borough,0,0,0,0,0,0,0,0,0,0
"Auditor of Gratz, 4-Year Term",Write In  ,Gratz Borough,0,0,0,0,0,0,0,0,0,0
"Auditor of Gratz, 6-Year Term",Write In  ,Gratz Borough,0,0,0,0,0,0,0,0,0,0
Auditor of Halifax Borough,Beverly  POFFENBERGER,Halifax Borough,96,2,0,0,98,96,2,0,0,98
Auditor of Halifax Borough,Write In  ,Halifax Borough,0,0,0,0,0,0,0,0,0,0
"Auditor of Halifax Township, 4-Year Term",Write In  ,Halifax Twp--1st Precinct,7,0,0,0,7,20,0,0,0,20
"Auditor of Halifax Township, 4-Year Term",Write In  ,Halifax Twp--2nd Precinct,13,0,0,0,13,20,0,0,0,20
"Auditor of Halifax Township, 6-Year Term",Deb  MEYERS,Halifax Twp--1st Precinct,221,2,0,0,223,460,6,0,0,466
"Auditor of Halifax Township, 6-Year Term",Deb  MEYERS,Halifax Twp--2nd Precinct,239,4,0,0,243,460,6,0,0,466
"Auditor of Halifax Township, 6-Year Term",Write In  ,Halifax Twp--1st Precinct,3,0,0,0,3,4,0,0,0,4
"Auditor of Halifax Township, 6-Year Term",Write In  ,Halifax Twp--2nd Precinct,1,0,0,0,1,4,0,0,0,4
"Auditor of Jackson, 2-Year Term",Michael  REEDICH,Jackson Township,228,0,0,0,228,228,0,0,0,228
"Auditor of Jackson, 2-Year Term",Write In  ,Jackson Township,0,0,0,0,0,0,0,0,0,0
"Auditor of Jackson, 6-Year Term",Elaine  STEIGMAN,Jackson Township,246,0,0,0,246,246,0,0,0,246
"Auditor of Jackson, 6-Year Term",Write In  ,Jackson Township,0,0,0,0,0,0,0,0,0,0
Auditor of Jefferson,Lynette E. SCHELL,Jefferson Township,47,0,0,0,47,47,0,0,0,47
Auditor of Jefferson,Write In  ,Jefferson Township,0,0,0,0,0,0,0,0,0,0
Auditor of Londonderry,Write In  ,Londonderry Twp--1st Precinct,6,0,0,0,6,7,0,0,0,7
Auditor of Londonderry,Write In  ,Londonderry Twp--2nd Precinct,1,0,0,0,1,7,0,0,0,7
Auditor of Londonderry,Write In  ,Londonderry Twp--3rd Precinct,0,0,0,0,0,7,0,0,0,7
Auditor of Lower Paxton,Mitchell  MENSH,Lower Paxton Twp--1st Precinct,211,2,0,0,213,6991,136,0,0,7127
Auditor of Lower Paxton,Mitchell  MENSH,Lower Paxton Twp--2nd Precinct,194,5,0,0,199,6991,136,0,0,7127
Auditor of Lower Paxton,Mitchell  MENSH,Lower Paxton Twp--3rd precinct,371,3,0,0,374,6991,136,0,0,7127
Auditor of Lower Paxton,Mitchell  MENSH,Lower Paxton Twp--4th Precinct,277,4,0,0,281,6991,136,0,0,7127
Auditor of Lower Paxton,Mitchell  MENSH,Lower Paxton Twp--5th Precinct,213,3,0,0,216,6991,136,0,0,7127
Auditor of Lower Paxton,Mitchell  MENSH,Lower Paxton Twp--6th Precinct,217,7,0,0,224,6991,136,0,0,7127
Auditor of Lower Paxton,Mitchell  MENSH,Lower Paxton Twp--7th Precinct,329,8,0,0,337,6991,136,0,0,7127
Auditor of Lower Paxton,Mitchell  MENSH,Lower Paxton Twp--8th Precinct,132,2,0,0,134,6991,136,0,0,7127
Auditor of Lower Paxton,Mitchell  MENSH,Lower Paxton Twp--9th Precinct,199,0,0,0,199,6991,136,0,0,7127
Auditor of Lower Paxton,Mitchell  MENSH,Lower Paxton Twp--10th Precinct,134,5,0,0,139,6991,136,0,0,7127
Auditor of Lower Paxton,Mitchell  MENSH,Lower Paxton Twp--11th Precinct,201,2,0,0,203,6991,136,0,0,7127
Auditor of Lower Paxton,Mitchell  MENSH,Lower Paxton Twp--12th Precinct,297,4,0,0,301,6991,136,0,0,7127
Auditor of Lower Paxton,Mitchell  MENSH,Lower Paxton Twp--13th Precinct,284,7,0,0,291,6991,136,0,0,7127
Auditor of Lower Paxton,Mitchell  MENSH,Lower Paxton Twp--14th Precinct,182,3,0,0,185,6991,136,0,0,7127
Auditor of Lower Paxton,Mitchell  MENSH,Lower Paxton Twp--15th Precinct,295,4,0,0,299,6991,136,0,0,7127
Auditor of Lower Paxton,Mitchell  MENSH,Lower Paxton Twp--16th Precinct,379,10,0,0,389,6991,136,0,0,7127
Auditor of Lower Paxton,Mitchell  MENSH,Lower Paxton Twp--17th Precinct,229,2,0,0,231,6991,136,0,0,7127
Auditor of Lower Paxton,Mitchell  MENSH,Lower Paxton Twp--18th Precinct,186,4,0,0,190,6991,136,0,0,7127
Auditor of Lower Paxton,Mitchell  MENSH,Lower Paxton Twp--19th Precinct,440,13,0,0,453,6991,136,0,0,7127
Auditor of Lower Paxton,Mitchell  MENSH,Lower Paxton Twp--20th Precinct,240,3,0,0,243,6991,136,0,0,7127
Auditor of Lower Paxton,Mitchell  MENSH,Lower Paxton Twp--21st Precinct,424,6,0,0,430,6991,136,0,0,7127
Auditor of Lower Paxton,Mitchell  MENSH,Lower Paxton Twp--22nd Precinct,279,9,0,0,288,6991,136,0,0,7127
Auditor of Lower Paxton,Mitchell  MENSH,Lower Paxton Twp--23rd Precinct,211,4,0,0,215,6991,136,0,0,7127
Auditor of Lower Paxton,Mitchell  MENSH,Lower Paxton Twp--24th Precinct,273,3,0,0,276,6991,136,0,0,7127
Auditor of Lower Paxton,Mitchell  MENSH,Lower Paxton Twp--25th Precinct,207,5,0,0,212,6991,136,0,0,7127
Auditor of Lower Paxton,Mitchell  MENSH,Lower Paxton Twp--26th Precinct,334,13,0,0,347,6991,136,0,0,7127
Auditor of Lower Paxton,Mitchell  MENSH,Lower Paxton Twp--27th Precinct,253,5,0,0,258,6991,136,0,0,7127
Auditor of Lower Paxton,Write In  ,Lower Paxton Twp--1st Precinct,2,0,0,0,2,9,0,0,0,9
Auditor of Lower Paxton,Write In  ,Lower Paxton Twp--2nd Precinct,0,0,0,0,0,9,0,0,0,9
Auditor of Lower Paxton,Write In  ,Lower Paxton Twp--3rd precinct,0,0,0,0,0,9,0,0,0,9
Auditor of Lower Paxton,Write In  ,Lower Paxton Twp--4th Precinct,1,0,0,0,1,9,0,0,0,9
Auditor of Lower Paxton,Write In  ,Lower Paxton Twp--5th Precinct,0,0,0,0,0,9,0,0,0,9
Auditor of Lower Paxton,Write In  ,Lower Paxton Twp--6th Precinct,0,0,0,0,0,9,0,0,0,9
Auditor of Lower Paxton,Write In  ,Lower Paxton Twp--7th Precinct,0,0,0,0,0,9,0,0,0,9
Auditor of Lower Paxton,Write In  ,Lower Paxton Twp--8th Precinct,1,0,0,0,1,9,0,0,0,9
Auditor of Lower Paxton,Write In  ,Lower Paxton Twp--9th Precinct,0,0,0,0,0,9,0,0,0,9
Auditor of Lower Paxton,Write In  ,Lower Paxton Twp--10th Precinct,0,0,0,0,0,9,0,0,0,9
Auditor of Lower Paxton,Write In  ,Lower Paxton Twp--11th Precinct,1,0,0,0,1,9,0,0,0,9
Auditor of Lower Paxton,Write In  ,Lower Paxton Twp--12th Precinct,0,0,0,0,0,9,0,0,0,9
Auditor of Lower Paxton,Write In  ,Lower Paxton Twp--13th Precinct,1,0,0,0,1,9,0,0,0,9
Auditor of Lower Paxton,Write In  ,Lower Paxton Twp--14th Precinct,0,0,0,0,0,9,0,0,0,9
Auditor of Lower Paxton,Write In  ,Lower Paxton Twp--15th Precinct,0,0,0,0,0,9,0,0,0,9
Auditor of Lower Paxton,Write In  ,Lower Paxton Twp--16th Precinct,0,0,0,0,0,9,0,0,0,9
Auditor of Lower Paxton,Write In  ,Lower Paxton Twp--17th Precinct,0,0,0,0,0,9,0,0,0,9
Auditor of Lower Paxton,Write In  ,Lower Paxton Twp--18th Precinct,1,0,0,0,1,9,0,0,0,9
Auditor of Lower Paxton,Write In  ,Lower Paxton Twp--19th Precinct,0,0,0,0,0,9,0,0,0,9
Auditor of Lower Paxton,Write In  ,Lower Paxton Twp--20th Precinct,1,0,0,0,1,9,0,0,0,9
Auditor of Lower Paxton,Write In  ,Lower Paxton Twp--21st Precinct,0,0,0,0,0,9,0,0,0,9
Auditor of Lower Paxton,Write In  ,Lower Paxton Twp--22nd Precinct,0,0,0,0,0,9,0,0,0,9
Auditor of Lower Paxton,Write In  ,Lower Paxton Twp--23rd Precinct,0,0,0,0,0,9,0,0,0,9
Auditor of Lower Paxton,Write In  ,Lower Paxton Twp--24th Precinct,0,0,0,0,0,9,0,0,0,9
Auditor of Lower Paxton,Write In  ,Lower Paxton Twp--25th Precinct,0,0,0,0,0,9,0,0,0,9
Auditor of Lower Paxton,Write In  ,Lower Paxton Twp--26th Precinct,1,0,0,0,1,9,0,0,0,9
Auditor of Lower Paxton,Write In  ,Lower Paxton Twp--27th Precinct,0,0,0,0,0,9,0,0,0,9
Auditor of Lykens Township,Darlene M. NOVINGER,Lykens Township,75,0,0,0,75,75,0,0,0,75
Auditor of Lykens Township,Write In  ,Lykens Township,0,0,0,0,0,0,0,0,0,0
Auditor of Middle Paxton,Write In  ,Middle Paxton Twp--1st Precinct,2,0,0,0,2,8,0,0,0,8
Auditor of Middle Paxton,Write In  ,Middle Paxton Twp--2nd Precinct,3,0,0,0,3,8,0,0,0,8
Auditor of Middle Paxton,Write In  ,Middle Paxton Twp--3rd Precinct,3,0,0,0,3,8,0,0,0,8
Auditor of Mifflin,Mary  DREIBELBIS,Mifflin Township,79,2,0,0,81,79,2,0,0,81
Auditor of Mifflin,Write In  ,Mifflin Township,0,0,0,0,0,0,0,0,0,0
"Auditor of Paxtang, 2-Year Term",Write In  ,Paxtang Borough,2,0,0,0,2,2,0,0,0,2
"Auditor of Paxtang, 6-Year Term",Write In  ,Paxtang Borough,1,0,0,0,1,1,0,0,0,1
"Auditor of Penbrook, 2-Year Term",Write In  ,Penbrook Borough--1st Ward,1,0,0,0,1,2,0,0,0,2
"Auditor of Penbrook, 2-Year Term",Write In  ,Penbrook Borough--2nd Ward,0,0,0,0,0,2,0,0,0,2
"Auditor of Penbrook, 2-Year Term",Write In  ,Penbrook Borough--3rd Ward,1,0,0,0,1,2,0,0,0,2
"Auditor of Penbrook, 2-Year Term",Write In  ,Penbrook Borough--4th Ward,0,0,0,0,0,2,0,0,0,2
"Auditor of Penbrook, 4-Year Term",J. Kendall HANNA,Penbrook Borough--1st Ward,42,0,0,0,42,245,2,0,0,247
"Auditor of Penbrook, 4-Year Term",J. Kendall HANNA,Penbrook Borough--2nd Ward,55,2,0,0,57,245,2,0,0,247
"Auditor of Penbrook, 4-Year Term",J. Kendall HANNA,Penbrook Borough--3rd Ward,72,0,0,0,72,245,2,0,0,247
"Auditor of Penbrook, 4-Year Term",J. Kendall HANNA,Penbrook Borough--4th Ward,76,0,0,0,76,245,2,0,0,247
"Auditor of Penbrook, 4-Year Term",Write In  ,Penbrook Borough--1st Ward,0,0,0,0,0,0,0,0,0,0
"Auditor of Penbrook, 4-Year Term",Write In  ,Penbrook Borough--2nd Ward,0,0,0,0,0,0,0,0,0,0
"Auditor of Penbrook, 4-Year Term",Write In  ,Penbrook Borough--3rd Ward,0,0,0,0,0,0,0,0,0,0
"Auditor of Penbrook, 4-Year Term",Write In  ,Penbrook Borough--4th Ward,0,0,0,0,0,0,0,0,0,0
"Auditor of Penbrook, 6-Year Term",Write In  ,Penbrook Borough--1st Ward,1,0,0,0,1,5,0,0,0,5
"Auditor of Penbrook, 6-Year Term",Write In  ,Penbrook Borough--2nd Ward,0,0,0,0,0,5,0,0,0,5
"Auditor of Penbrook, 6-Year Term",Write In  ,Penbrook Borough--3rd Ward,1,0,0,0,1,5,0,0,0,5
"Auditor of Penbrook, 6-Year Term",Write In  ,Penbrook Borough--4th Ward,3,0,0,0,3,5,0,0,0,5
Auditor of Pillow,Joan  WILLIARD,Pillow Borough,40,2,0,0,42,40,2,0,0,42
Auditor of Pillow,Write In  ,Pillow Borough,0,0,0,0,0,0,0,0,0,0
Auditor of Reed,Write In  ,Reed Township,3,0,0,0,3,3,0,0,0,3
"Auditor of Royalton, 4-Year Term",Write In  ,Royalton Borough--1st Ward,0,0,0,0,0,6,0,0,0,6
"Auditor of Royalton, 4-Year Term",Write In  ,Royalton Borough--2nd Ward,6,0,0,0,6,6,0,0,0,6
"Auditor of Royalton, 6-Year Term",Write In  ,Royalton Borough--1st Ward,0,0,0,0,0,2,0,0,0,2
"Auditor of Royalton, 6-Year Term",Write In  ,Royalton Borough--2nd Ward,2,0,0,0,2,2,0,0,0,2
Auditor of Rush,Write In  ,Rush Township,0,0,0,0,0,0,0,0,0,0
Auditor of South Hanover,Nora F. BLAIR,South Hanover Twp--1st Precinct,214,6,0,0,220,647,10,0,0,657
Auditor of South Hanover,Nora F. BLAIR,South Hanover Twp--2nd Precinct,228,2,0,0,230,647,10,0,0,657
Auditor of South Hanover,Nora F. BLAIR,South Hanover Twp--3rd Precinct,205,2,0,0,207,647,10,0,0,657
Auditor of South Hanover,Write In  ,South Hanover Twp--1st Precinct,0,0,0,0,0,0,0,0,0,0
Auditor of South Hanover,Write In  ,South Hanover Twp--2nd Precinct,0,0,0,0,0,0,0,0,0,0
Auditor of South Hanover,Write In  ,South Hanover Twp--3rd Precinct,0,0,0,0,0,0,0,0,0,0
Auditor of Upper Paxton,Jo Anne HORCHLER,Upper Paxton Twp--1st Precinct,339,3,0,0,342,554,5,0,0,559
Auditor of Upper Paxton,Jo Anne HORCHLER,Upper Paxton Twp--2nd Precinct,215,2,0,0,217,554,5,0,0,559
Auditor of Upper Paxton,Write In  ,Upper Paxton Twp--1st Precinct,0,0,0,0,0,0,0,0,0,0
Auditor of Upper Paxton,Write In  ,Upper Paxton Twp--2nd Precinct,0,0,0,0,0,0,0,0,0,0
Auditor of Washington,Patricia A. HERB,Washington Township,164,3,0,0,167,164,3,0,0,167
Auditor of Washington,Write In  ,Washington Township,0,0,0,0,0,0,0,0,0,0
Auditor of Wayne,Kathy M. SHOOP,Wayne Township,232,1,0,0,233,232,1,0,0,233
Auditor of Wayne,Write In  ,Wayne Township,1,0,0,0,1,1,0,0,0,1
"Auditor of West Hanover, 2-Year Term",Write In  ,West Hanover Twp--1st Precinct,0,0,0,0,0,27,0,0,0,27
"Auditor of West Hanover, 2-Year Term",Write In  ,West Hanover Twp--2nd Precinct,14,0,0,0,14,27,0,0,0,27
"Auditor of West Hanover, 2-Year Term",Write In  ,West Hanover Twp--3rd Precinct,9,0,0,0,9,27,0,0,0,27
"Auditor of West Hanover, 2-Year Term",Write In  ,West Hanover Twp--4th Precinct,4,0,0,0,4,27,0,0,0,27
"Auditor of West Hanover, 6-Year Term",Write In  ,West Hanover Twp--1st Precinct,1,0,0,0,1,29,0,0,0,29
"Auditor of West Hanover, 6-Year Term",Write In  ,West Hanover Twp--2nd Precinct,17,0,0,0,17,29,0,0,0,29
"Auditor of West Hanover, 6-Year Term",Write In  ,West Hanover Twp--3rd Precinct,9,0,0,0,9,29,0,0,0,29
"Auditor of West Hanover, 6-Year Term",Write In  ,West Hanover Twp--4th Precinct,2,0,0,0,2,29,0,0,0,29
Auditor of Williams,Write In  ,Williams Twp,0,0,0,0,0,0,0,0,0,0
Commissioner of Lower Swatara,Laddie  SPRINGER,Lower Swatara Twp--1st Precinct,357,4,0,0,361,1049,40,0,0,1089
Commissioner of Lower Swatara,Laddie  SPRINGER,Lower Swatara Twp--2nd Precinct,259,5,0,0,264,1049,40,0,0,1089
Commissioner of Lower Swatara,Laddie  SPRINGER,Lower Swatara Twp--3rd Precinct,215,28,0,0,243,1049,40,0,0,1089
Commissioner of Lower Swatara,Laddie  SPRINGER,Lower Swatara Twp--4th Precinct,218,3,0,0,221,1049,40,0,0,1089
Commissioner of Lower Swatara,Tom  MEHAFFIE,Lower Swatara Twp--1st Precinct,365,4,0,0,369,1082,39,0,0,1121
Commissioner of Lower Swatara,Tom  MEHAFFIE,Lower Swatara Twp--2nd Precinct,262,5,0,0,267,1082,39,0,0,1121
Commissioner of Lower Swatara,Tom  MEHAFFIE,Lower Swatara Twp--3rd Precinct,219,28,0,0,247,1082,39,0,0,1121
Commissioner of Lower Swatara,Tom  MEHAFFIE,Lower Swatara Twp--4th Precinct,236,2,0,0,238,1082,39,0,0,1121
Commissioner of Lower Swatara,Write In  ,Lower Swatara Twp--1st Precinct,0,0,0,0,0,2,0,0,0,2
Commissioner of Lower Swatara,Write In  ,Lower Swatara Twp--2nd Precinct,1,0,0,0,1,2,0,0,0,2
Commissioner of Lower Swatara,Write In  ,Lower Swatara Twp--3rd Precinct,0,0,0,0,0,2,0,0,0,2
Commissioner of Lower Swatara,Write In  ,Lower Swatara Twp--4th Precinct,1,0,0,0,1,2,0,0,0,2
Commissioner of Susquehanna 2nd Ward,Michael  SCHUBERT,Susquehanna Twp--2nd Ward,574,13,0,0,587,574,13,0,0,587
Commissioner of Susquehanna 2nd Ward,Write In  ,Susquehanna Twp--2nd Ward,2,0,0,0,2,2,0,0,0,2
Commissioner of Susquehanna 4th Ward,Frank  LYNCH,Susquehanna Twp--4th Ward,403,5,0,0,408,403,5,0,0,408
Commissioner of Susquehanna 4th Ward,Write In  ,Susquehanna Twp--4th Ward,0,0,0,0,0,0,0,0,0,0
Commissioner of Susquehanna 6th Ward,Sean  SANDERSON,Susquehanna Twp--6th Ward,369,5,0,0,374,369,5,0,0,374
Commissioner of Susquehanna 6th Ward,Write In  ,Susquehanna Twp--6th Ward,2,0,0,0,2,2,0,0,0,2
Commissioner of Susquehanna 8th Ward,Justin  FLEMING,Susquehanna Twp--8th Ward,495,7,0,0,502,495,7,0,0,502
Commissioner of Susquehanna 8th Ward,Sherri  LEVIN-McCONNELL,Susquehanna Twp--8th Ward,384,21,0,0,405,384,21,0,0,405
Commissioner of Susquehanna 8th Ward,Write In  ,Susquehanna Twp--8th Ward,0,0,0,0,0,0,0,0,0,0
Commissioner of Swatara 2nd Ward,Meghan  O'NEILL,Swatara Township--2nd Ward,111,14,0,0,125,111,14,0,0,125
Commissioner of Swatara 2nd Ward,Tom  CONNOLLY,Swatara Township--2nd Ward,150,23,0,0,173,150,23,0,0,173
Commissioner of Swatara 2nd Ward,Write In  ,Swatara Township--2nd Ward,1,0,0,0,1,1,0,0,0,1
Commissioner of Swatara 4th Ward,Megan  JONES,Swatara Township--4th Ward,193,0,0,0,193,193,0,0,0,193
Commissioner of Swatara 4th Ward,Steven G. CHIAVETTA,Swatara Township--4th Ward,206,9,0,0,215,206,9,0,0,215
Commissioner of Swatara 4th Ward,Write In  ,Swatara Township--4th Ward,1,0,0,0,1,1,0,0,0,1
"Commissioner of Swatara 5th Ward, 2-Year Term",Edward C. TROXELL,Swatara Township--5th Ward,316,2,0,0,318,316,2,0,0,318
"Commissioner of Swatara 5th Ward, 2-Year Term",Lisa M. ROBINSON,Swatara Township--5th Ward,270,1,0,0,271,270,1,0,0,271
"Commissioner of Swatara 5th Ward, 2-Year Term",Write In  ,Swatara Township--5th Ward,0,0,0,0,0,0,0,0,0,0
Commissioner of Swatara 6th Ward,George P. MILAKOVIC,Swatara Township--6th Ward,361,4,0,0,365,361,4,0,0,365
Commissioner of Swatara 6th Ward,Write In  ,Swatara Township--6th Ward,0,0,0,0,0,0,0,0,0,0
Commissioner of Swatara 8th Ward,Andrew D. MOYER,Swatara Township--8th Ward,462,4,0,0,466,462,4,0,0,466
Commissioner of Swatara 8th Ward,Write In  ,Swatara Township--8th Ward,22,0,0,0,22,22,0,0,0,22
Controller of Harrisburg,Charles  DeBRUNNER,"City--1st Ward, 1st Precinct",101,7,0,0,108,4445,105,5,0,4555
Controller of Harrisburg,Charles  DeBRUNNER,"City--1st Ward, 2nd Precinct",163,2,0,0,165,4445,105,5,0,4555
Controller of Harrisburg,Charles  DeBRUNNER,"City--1st Ward, 3rd Precinct",64,0,0,0,64,4445,105,5,0,4555
Controller of Harrisburg,Charles  DeBRUNNER,"City--2nd Ward, 1st Precinct",53,1,0,0,54,4445,105,5,0,4555
Controller of Harrisburg,Charles  DeBRUNNER,"City--2nd Ward, 2nd Precinct",59,1,0,0,60,4445,105,5,0,4555
Controller of Harrisburg,Charles  DeBRUNNER,City--3rd Ward,132,1,2,0,135,4445,105,5,0,4555
Controller of Harrisburg,Charles  DeBRUNNER,City--4th Ward,158,6,0,0,164,4445,105,5,0,4555
Controller of Harrisburg,Charles  DeBRUNNER,City--5th Ward,352,10,0,0,362,4445,105,5,0,4555
Controller of Harrisburg,Charles  DeBRUNNER,City--6th Ward,206,5,1,0,212,4445,105,5,0,4555
Controller of Harrisburg,Charles  DeBRUNNER,"City--7th Ward, 1st Precinct",67,0,0,0,67,4445,105,5,0,4555
Controller of Harrisburg,Charles  DeBRUNNER,"City--7th Ward, 2nd Precinct",182,3,0,0,185,4445,105,5,0,4555
Controller of Harrisburg,Charles  DeBRUNNER,City--8th Ward,142,1,0,0,143,4445,105,5,0,4555
Controller of Harrisburg,Charles  DeBRUNNER,"City--9th Ward, 1st Precinct",51,2,0,0,53,4445,105,5,0,4555
Controller of Harrisburg,Charles  DeBRUNNER,"City--9th Ward, 2nd Precinct",81,1,0,0,82,4445,105,5,0,4555
Controller of Harrisburg,Charles  DeBRUNNER,"City--9th Ward, 3rd Precinct",183,2,0,0,185,4445,105,5,0,4555
Controller of Harrisburg,Charles  DeBRUNNER,"City--9th Ward, 4th Precinct",242,11,0,0,253,4445,105,5,0,4555
Controller of Harrisburg,Charles  DeBRUNNER,"City--9th Ward, 5th Precinct",145,2,0,0,147,4445,105,5,0,4555
Controller of Harrisburg,Charles  DeBRUNNER,"City--10th Ward, 1st Precinct",216,4,2,0,222,4445,105,5,0,4555
Controller of Harrisburg,Charles  DeBRUNNER,"City--10th Ward, 2nd Precinct",103,0,0,0,103,4445,105,5,0,4555
Controller of Harrisburg,Charles  DeBRUNNER,"City--10th Ward, 3rd Precinct",97,4,0,0,101,4445,105,5,0,4555
Controller of Harrisburg,Charles  DeBRUNNER,"City--10th Ward, 4th Precinct",168,1,0,0,169,4445,105,5,0,4555
Controller of Harrisburg,Charles  DeBRUNNER,City--11th Ward,222,17,0,0,239,4445,105,5,0,4555
Controller of Harrisburg,Charles  DeBRUNNER,City--12th Ward,319,6,0,0,325,4445,105,5,0,4555
Controller of Harrisburg,Charles  DeBRUNNER,"City--13th Ward, 1st Precinct",147,1,0,0,148,4445,105,5,0,4555
Controller of Harrisburg,Charles  DeBRUNNER,"City--13th Ward, 2nd Precinct",153,4,0,0,157,4445,105,5,0,4555
Controller of Harrisburg,Charles  DeBRUNNER,"City--13th Ward, 3rd Precinct",198,2,0,0,200,4445,105,5,0,4555
Controller of Harrisburg,Charles  DeBRUNNER,City--14th Ward,359,11,0,0,370,4445,105,5,0,4555
Controller of Harrisburg,Charles  DeBRUNNER,City--15th Ward,82,0,0,0,82,4445,105,5,0,4555
Controller of Harrisburg,Write In  ,"City--1st Ward, 1st Precinct",0,0,0,0,0,9,0,0,0,9
Controller of Harrisburg,Write In  ,"City--1st Ward, 2nd Precinct",1,0,0,0,1,9,0,0,0,9
Controller of Harrisburg,Write In  ,"City--1st Ward, 3rd Precinct",0,0,0,0,0,9,0,0,0,9
Controller of Harrisburg,Write In  ,"City--2nd Ward, 1st Precinct",0,0,0,0,0,9,0,0,0,9
Controller of Harrisburg,Write In  ,"City--2nd Ward, 2nd Precinct",0,0,0,0,0,9,0,0,0,9
Controller of Harrisburg,Write In  ,City--3rd Ward,0,0,0,0,0,9,0,0,0,9
Controller of Harrisburg,Write In  ,City--4th Ward,0,0,0,0,0,9,0,0,0,9
Controller of Harrisburg,Write In  ,City--5th Ward,1,0,0,0,1,9,0,0,0,9
Controller of Harrisburg,Write In  ,City--6th Ward,0,0,0,0,0,9,0,0,0,9
Controller of Harrisburg,Write In  ,"City--7th Ward, 1st Precinct",0,0,0,0,0,9,0,0,0,9
Controller of Harrisburg,Write In  ,"City--7th Ward, 2nd Precinct",0,0,0,0,0,9,0,0,0,9
Controller of Harrisburg,Write In  ,City--8th Ward,0,0,0,0,0,9,0,0,0,9
Controller of Harrisburg,Write In  ,"City--9th Ward, 1st Precinct",0,0,0,0,0,9,0,0,0,9
Controller of Harrisburg,Write In  ,"City--9th Ward, 2nd Precinct",0,0,0,0,0,9,0,0,0,9
Controller of Harrisburg,Write In  ,"City--9th Ward, 3rd Precinct",1,0,0,0,1,9,0,0,0,9
Controller of Harrisburg,Write In  ,"City--9th Ward, 4th Precinct",0,0,0,0,0,9,0,0,0,9
Controller of Harrisburg,Write In  ,"City--9th Ward, 5th Precinct",1,0,0,0,1,9,0,0,0,9
Controller of Harrisburg,Write In  ,"City--10th Ward, 1st Precinct",0,0,0,0,0,9,0,0,0,9
Controller of Harrisburg,Write In  ,"City--10th Ward, 2nd Precinct",0,0,0,0,0,9,0,0,0,9
Controller of Harrisburg,Write In  ,"City--10th Ward, 3rd Precinct",0,0,0,0,0,9,0,0,0,9
