Cat_Namee,Can_Name,Name,C_Votes,ab_c_votes,ab_p_votes,ab_emer_votes1,rtot,Textbox5,Textbox7,Textbox11,ab_emer_votes,Textbox13
ALT DELEGATE (D,Dwight  GREENE,Elizabethville Borough,48,0,0,0,48,19649,661,49,0,20359
ALT DELEGATE (D,Dwight  GREENE,Gratz Borough,19,0,0,0,19,19649,661,49,0,20359
ALT DELEGATE (D,Dwight  GREENE,Halifax Borough,28,0,0,0,28,19649,661,49,0,20359
ALT DELEGATE (D,Dwight  GREENE,Highspire--1st Precinct,83,2,0,0,85,19649,661,49,0,20359
ALT DELEGATE (D,Dwight  GREENE,Highspire--2nd Precinct,65,0,0,0,65,19649,661,49,0,20359
ALT DELEGATE (D,Dwight  GREENE,Hummelstown--1st Precinct,88,0,0,0,88,19649,661,49,0,20359
ALT DELEGATE (D,Dwight  GREENE,Hummelstown--2nd Precinct,140,3,0,0,143,19649,661,49,0,20359
ALT DELEGATE (D,Dwight  GREENE,Lykens Borough--1st Ward,40,1,0,0,41,19649,661,49,0,20359
ALT DELEGATE (D,Dwight  GREENE,Lykens Borough--2nd Ward,32,2,0,0,34,19649,661,49,0,20359
ALT DELEGATE (D,Dwight  GREENE,"Middletown--1st Ward, 1st Precinct",49,1,0,0,50,19649,661,49,0,20359
ALT DELEGATE (D,Dwight  GREENE,"Middletown--1st Ward, 2nd Precinct",82,4,1,0,87,19649,661,49,0,20359
ALT DELEGATE (D,Dwight  GREENE,"Middletown--2nd Ward, 1st Precinct",80,2,0,0,82,19649,661,49,0,20359
ALT DELEGATE (D,Dwight  GREENE,"Middletown--2nd Ward, 2nd Precinct",108,1,0,0,109,19649,661,49,0,20359
ALT DELEGATE (D,Dwight  GREENE,"Middletown--3rd Ward, 1st Precinct",38,1,1,0,40,19649,661,49,0,20359
ALT DELEGATE (D,Dwight  GREENE,"Middletown--3rd Ward, 2nd Precinct",69,1,0,0,70,19649,661,49,0,20359
ALT DELEGATE (D,Dwight  GREENE,Millersburg--1st Ward,36,0,0,0,36,19649,661,49,0,20359
ALT DELEGATE (D,Dwight  GREENE,Millersburg--2nd Ward,42,0,0,0,42,19649,661,49,0,20359
ALT DELEGATE (D,Dwight  GREENE,Paxtang Borough,156,2,0,0,158,19649,661,49,0,20359
ALT DELEGATE (D,Dwight  GREENE,Penbrook Borough--1st Ward,74,0,0,0,74,19649,661,49,0,20359
ALT DELEGATE (D,Dwight  GREENE,Penbrook Borough--2nd Ward,62,2,0,0,64,19649,661,49,0,20359
ALT DELEGATE (D,Dwight  GREENE,Penbrook Borough--3rd Ward,68,2,1,0,71,19649,661,49,0,20359
ALT DELEGATE (D,Dwight  GREENE,Penbrook Borough--4th Ward,80,0,0,0,80,19649,661,49,0,20359
ALT DELEGATE (D,Dwight  GREENE,Royalton Borough--1st Ward,12,0,0,0,12,19649,661,49,0,20359
ALT DELEGATE (D,Dwight  GREENE,Royalton Borough--2nd Ward,29,1,0,0,30,19649,661,49,0,20359
ALT DELEGATE (D,Dwight  GREENE,Steelton--1st Ward,54,2,0,0,56,19649,661,49,0,20359
ALT DELEGATE (D,Dwight  GREENE,"Steelton--2nd Ward, 1st Precinct",100,0,0,0,100,19649,661,49,0,20359
ALT DELEGATE (D,Dwight  GREENE,"Steelton--2nd Ward, 2nd Precinct",52,0,1,0,53,19649,661,49,0,20359
ALT DELEGATE (D,Dwight  GREENE,"Steelton--3rd Ward, 1st Precinct",71,2,0,0,73,19649,661,49,0,20359
ALT DELEGATE (D,Dwight  GREENE,"Steelton--3rd Ward, 2nd Precinct",126,2,0,0,128,19649,661,49,0,20359
ALT DELEGATE (D,Dwight  GREENE,Steelton--4th Ward,120,3,1,0,124,19649,661,49,0,20359
ALT DELEGATE (D,Dwight  GREENE,Pillow Borough,14,0,0,0,14,19649,661,49,0,20359
ALT DELEGATE (D,Dwight  GREENE,Williamstown--1st Ward,18,1,0,0,19,19649,661,49,0,20359
ALT DELEGATE (D,Dwight  GREENE,Williamstown--2nd Ward,19,0,0,0,19,19649,661,49,0,20359
ALT DELEGATE (D,Dwight  GREENE,Conewago Twp--1st Precinct,75,2,0,0,77,19649,661,49,0,20359
ALT DELEGATE (D,Dwight  GREENE,Conewago Twp--2nd Precinct,78,3,2,0,83,19649,661,49,0,20359
ALT DELEGATE (D,Dwight  GREENE,Derry Township--1st Precinct,164,10,0,0,174,19649,661,49,0,20359
ALT DELEGATE (D,Dwight  GREENE,Derry Township--2nd Precinct,99,7,0,0,106,19649,661,49,0,20359
ALT DELEGATE (D,Dwight  GREENE,Derry Township--3rd Precinct,91,4,0,0,95,19649,661,49,0,20359
ALT DELEGATE (D,Dwight  GREENE,Derry Township--4th Precinct,91,2,0,0,93,19649,661,49,0,20359
ALT DELEGATE (D,Dwight  GREENE,Derry Township--5th Precinct,63,11,0,0,74,19649,661,49,0,20359
ALT DELEGATE (D,Dwight  GREENE,Derry Township--6th Precinct,82,0,0,0,82,19649,661,49,0,20359
ALT DELEGATE (D,Dwight  GREENE,Derry Township--7th Precinct,104,6,0,0,110,19649,661,49,0,20359
ALT DELEGATE (D,Dwight  GREENE,Derry Township--8th Precinct,87,7,0,0,94,19649,661,49,0,20359
ALT DELEGATE (D,Dwight  GREENE,Derry Township--9th Precinct,83,2,0,0,85,19649,661,49,0,20359
ALT DELEGATE (D,Dwight  GREENE,Derry Township--10th Precinct,80,8,0,0,88,19649,661,49,0,20359
ALT DELEGATE (D,Dwight  GREENE,Derry Township--11th Precinct,102,13,0,0,115,19649,661,49,0,20359
ALT DELEGATE (D,Dwight  GREENE,Derry Township--12th Precinct,114,5,0,0,119,19649,661,49,0,20359
ALT DELEGATE (D,Dwight  GREENE,Derry Township--13th Precinct,97,10,0,0,107,19649,661,49,0,20359
ALT DELEGATE (D,Dwight  GREENE,Derry Township--14th Precinct,79,6,0,0,85,19649,661,49,0,20359
ALT DELEGATE (D,Dwight  GREENE,Derry Township--15th Precinct,140,7,0,0,147,19649,661,49,0,20359
ALT DELEGATE (D,Dwight  GREENE,East Hanover Township--1st Precinct,127,9,0,0,136,19649,661,49,0,20359
ALT DELEGATE (D,Dwight  GREENE,East Hanover Township--2nd Precinct,111,1,0,0,112,19649,661,49,0,20359
ALT DELEGATE (D,Dwight  GREENE,Halifax Twp--1st Precinct,51,1,0,0,52,19649,661,49,0,20359
ALT DELEGATE (D,Dwight  GREENE,Halifax Twp--2nd Precinct,59,2,0,0,61,19649,661,49,0,20359
ALT DELEGATE (D,Dwight  GREENE,Jackson Township,76,4,0,0,80,19649,661,49,0,20359
ALT DELEGATE (D,Dwight  GREENE,Jefferson Township,21,2,0,0,23,19649,661,49,0,20359
ALT DELEGATE (D,Dwight  GREENE,Londonderry Twp--1st Precinct,75,7,0,0,82,19649,661,49,0,20359
ALT DELEGATE (D,Dwight  GREENE,Londonderry Twp--2nd Precinct,63,3,0,0,66,19649,661,49,0,20359
ALT DELEGATE (D,Dwight  GREENE,Londonderry Twp--3rd Precinct,45,0,0,0,45,19649,661,49,0,20359
ALT DELEGATE (D,Dwight  GREENE,Lower Paxton Twp--1st Precinct,93,0,0,0,93,19649,661,49,0,20359
ALT DELEGATE (D,Dwight  GREENE,Lower Paxton Twp--2nd Precinct,155,2,0,0,157,19649,661,49,0,20359
ALT DELEGATE (D,Dwight  GREENE,Lower Paxton Twp--3rd precinct,129,6,0,0,135,19649,661,49,0,20359
ALT DELEGATE (D,Dwight  GREENE,Lower Paxton Twp--4th Precinct,149,2,1,0,152,19649,661,49,0,20359
ALT DELEGATE (D,Dwight  GREENE,Lower Paxton Twp--5th Precinct,144,1,1,0,146,19649,661,49,0,20359
ALT DELEGATE (D,Dwight  GREENE,Lower Paxton Twp--6th Precinct,126,8,1,0,135,19649,661,49,0,20359
ALT DELEGATE (D,Dwight  GREENE,Lower Paxton Twp--7th Precinct,140,2,0,0,142,19649,661,49,0,20359
ALT DELEGATE (D,Dwight  GREENE,Lower Paxton Twp--8th Precinct,176,0,0,0,176,19649,661,49,0,20359
ALT DELEGATE (D,Dwight  GREENE,Lower Paxton Twp--9th Precinct,69,3,0,0,72,19649,661,49,0,20359
ALT DELEGATE (D,Dwight  GREENE,Lower Paxton Twp--10th Precinct,172,2,0,0,174,19649,661,49,0,20359
ALT DELEGATE (D,Dwight  GREENE,Lower Paxton Twp--11th Precinct,118,1,0,0,119,19649,661,49,0,20359
ALT DELEGATE (D,Dwight  GREENE,Lower Paxton Twp--12th Precinct,114,8,0,0,122,19649,661,49,0,20359
ALT DELEGATE (D,Dwight  GREENE,Lower Paxton Twp--13th Precinct,100,5,0,0,105,19649,661,49,0,20359
ALT DELEGATE (D,Dwight  GREENE,Lower Paxton Twp--14th Precinct,125,5,0,0,130,19649,661,49,0,20359
ALT DELEGATE (D,Dwight  GREENE,Lower Paxton Twp--15th Precinct,222,13,0,0,235,19649,661,49,0,20359
ALT DELEGATE (D,Dwight  GREENE,Lower Paxton Twp--16th Precinct,195,4,0,0,199,19649,661,49,0,20359
ALT DELEGATE (D,Dwight  GREENE,Lower Paxton Twp--17th Precinct,145,1,0,0,146,19649,661,49,0,20359
ALT DELEGATE (D,Dwight  GREENE,Lower Paxton Twp--18th Precinct,141,3,0,0,144,19649,661,49,0,20359
ALT DELEGATE (D,Dwight  GREENE,Lower Paxton Twp--19th Precinct,163,12,0,0,175,19649,661,49,0,20359
ALT DELEGATE (D,Dwight  GREENE,Lower Paxton Twp--20th Precinct,98,2,0,0,100,19649,661,49,0,20359
ALT DELEGATE (D,Dwight  GREENE,Lower Paxton Twp--21st Precinct,164,8,0,0,172,19649,661,49,0,20359
ALT DELEGATE (D,Dwight  GREENE,Lower Paxton Twp--22nd Precinct,113,4,0,0,117,19649,661,49,0,20359
ALT DELEGATE (D,Dwight  GREENE,Lower Paxton Twp--23rd Precinct,110,5,0,0,115,19649,661,49,0,20359
ALT DELEGATE (D,Dwight  GREENE,Lower Paxton Twp--24th Precinct,94,3,0,0,97,19649,661,49,0,20359
ALT DELEGATE (D,Dwight  GREENE,Lower Paxton Twp--25th Precinct,99,7,0,0,106,19649,661,49,0,20359
ALT DELEGATE (D,Dwight  GREENE,Lower Paxton Twp--26th Precinct,148,8,0,0,156,19649,661,49,0,20359
ALT DELEGATE (D,Dwight  GREENE,Lower Paxton Twp--27th Precinct,108,6,0,0,114,19649,661,49,0,20359
ALT DELEGATE (D,Dwight  GREENE,Lower Swatara Twp--1st Precinct,124,3,0,0,127,19649,661,49,0,20359
ALT DELEGATE (D,Dwight  GREENE,Lower Swatara Twp--2nd Precinct,95,4,0,0,99,19649,661,49,0,20359
ALT DELEGATE (D,Dwight  GREENE,Lower Swatara Twp--3rd Precinct,152,4,1,0,157,19649,661,49,0,20359
ALT DELEGATE (D,Dwight  GREENE,Lower Swatara Twp--4th Precinct,72,4,0,0,76,19649,661,49,0,20359
ALT DELEGATE (D,Dwight  GREENE,Lykens Township,18,0,0,0,18,19649,661,49,0,20359
ALT DELEGATE (D,Dwight  GREENE,Middle Paxton Twp--1st Precinct,74,7,0,0,81,19649,661,49,0,20359
ALT DELEGATE (D,Dwight  GREENE,Middle Paxton Twp--2nd Precinct,104,10,0,0,114,19649,661,49,0,20359
ALT DELEGATE (D,Dwight  GREENE,Middle Paxton Twp--3rd Precinct,91,6,0,0,97,19649,661,49,0,20359
ALT DELEGATE (D,Dwight  GREENE,Mifflin Township,21,0,0,0,21,19649,661,49,0,20359
ALT DELEGATE (D,Dwight  GREENE,Reed Township,8,0,0,0,8,19649,661,49,0,20359
ALT DELEGATE (D,Dwight  GREENE,Rush Township,5,0,0,0,5,19649,661,49,0,20359
ALT DELEGATE (D,Dwight  GREENE,South Hanover Twp--1st Precinct,75,4,0,0,79,19649,661,49,0,20359
ALT DELEGATE (D,Dwight  GREENE,South Hanover Twp--2nd Precinct,172,4,0,0,176,19649,661,49,0,20359
ALT DELEGATE (D,Dwight  GREENE,South Hanover Twp--3rd Precinct,86,1,0,0,87,19649,661,49,0,20359
ALT DELEGATE (D,Dwight  GREENE,Susquehanna Twp--1st Ward,271,8,0,0,279,19649,661,49,0,20359
ALT DELEGATE (D,Dwight  GREENE,Susquehanna Twp--2nd Ward,441,28,1,0,470,19649,661,49,0,20359
ALT DELEGATE (D,Dwight  GREENE,Susquehanna Twp--3rd Ward,384,13,2,0,399,19649,661,49,0,20359
ALT DELEGATE (D,Dwight  GREENE,Susquehanna Twp--4th Ward,315,7,1,0,323,19649,661,49,0,20359
ALT DELEGATE (D,Dwight  GREENE,Susquehanna Twp--5th Ward,235,11,0,0,246,19649,661,49,0,20359
ALT DELEGATE (D,Dwight  GREENE,Susquehanna Twp--6th Ward,197,4,0,0,201,19649,661,49,0,20359
ALT DELEGATE (D,Dwight  GREENE,Susquehanna Twp--7th Ward,220,6,0,0,226,19649,661,49,0,20359
ALT DELEGATE (D,Dwight  GREENE,Susquehanna Twp--8th Ward,337,20,1,0,358,19649,661,49,0,20359
ALT DELEGATE (D,Dwight  GREENE,Susquehanna Twp--9th Ward,401,15,0,0,416,19649,661,49,0,20359
ALT DELEGATE (D,Dwight  GREENE,Swatara Township--1st Ward,135,1,0,0,136,19649,661,49,0,20359
ALT DELEGATE (D,Dwight  GREENE,Swatara Township--2nd Ward,154,8,0,0,162,19649,661,49,0,20359
ALT DELEGATE (D,Dwight  GREENE,Swatara Township--3rd Ward,172,5,0,0,177,19649,661,49,0,20359
ALT DELEGATE (D,Dwight  GREENE,Swatara Township--4th Ward,152,5,1,0,158,19649,661,49,0,20359
ALT DELEGATE (D,Dwight  GREENE,Swatara Township--5th Ward,228,9,1,0,238,19649,661,49,0,20359
ALT DELEGATE (D,Dwight  GREENE,Swatara Township--6th Ward,232,1,0,0,233,19649,661,49,0,20359
ALT DELEGATE (D,Dwight  GREENE,Swatara Township--7th Ward,237,11,1,0,249,19649,661,49,0,20359
ALT DELEGATE (D,Dwight  GREENE,Swatara Township--8th Ward,173,8,1,0,182,19649,661,49,0,20359
ALT DELEGATE (D,Dwight  GREENE,Swatara Township--9th Ward,118,4,0,0,122,19649,661,49,0,20359
ALT DELEGATE (D,Dwight  GREENE,Upper Paxton Twp--1st Precinct,92,4,0,0,96,19649,661,49,0,20359
ALT DELEGATE (D,Dwight  GREENE,Upper Paxton Twp--2nd Precinct,32,2,0,0,34,19649,661,49,0,20359
ALT DELEGATE (D,Dwight  GREENE,Washington Township,70,2,0,0,72,19649,661,49,0,20359
ALT DELEGATE (D,Dwight  GREENE,Wayne Township,59,1,0,0,60,19649,661,49,0,20359
ALT DELEGATE (D,Dwight  GREENE,West Hanover Twp--1st Precinct,56,2,0,0,58,19649,661,49,0,20359
ALT DELEGATE (D,Dwight  GREENE,West Hanover Twp--2nd Precinct,74,2,0,0,76,19649,661,49,0,20359
ALT DELEGATE (D,Dwight  GREENE,West Hanover Twp--3rd Precinct,229,9,0,0,238,19649,661,49,0,20359
ALT DELEGATE (D,Dwight  GREENE,West Hanover Twp--4th Precinct,108,7,0,0,115,19649,661,49,0,20359
ALT DELEGATE (D,Dwight  GREENE,Wiconisco Twp--1st Precinct,16,0,0,0,16,19649,661,49,0,20359
ALT DELEGATE (D,Dwight  GREENE,Wiconisco Twp--2nd Precinct,21,0,0,0,21,19649,661,49,0,20359
ALT DELEGATE (D,Dwight  GREENE,Williams Twp,28,0,0,0,28,19649,661,49,0,20359
ALT DELEGATE (D,Stephen  DORKO,"City--1st Ward, 1st Precinct",47,2,0,0,49,12698,522,14,0,13234
ALT DELEGATE (D,Stephen  DORKO,"City--1st Ward, 2nd Precinct",51,1,0,0,52,12698,522,14,0,13234
ALT DELEGATE (D,Stephen  DORKO,"City--1st Ward, 3rd Precinct",26,2,0,0,28,12698,522,14,0,13234
ALT DELEGATE (D,Stephen  DORKO,"City--2nd Ward, 1st Precinct",30,2,0,0,32,12698,522,14,0,13234
ALT DELEGATE (D,Stephen  DORKO,"City--2nd Ward, 2nd Precinct",29,1,1,0,31,12698,522,14,0,13234
ALT DELEGATE (D,Stephen  DORKO,City--3rd Ward,43,3,1,0,47,12698,522,14,0,13234
ALT DELEGATE (D,Stephen  DORKO,City--4th Ward,76,10,0,0,86,12698,522,14,0,13234
ALT DELEGATE (D,Stephen  DORKO,City--5th Ward,156,8,0,0,164,12698,522,14,0,13234
ALT DELEGATE (D,Stephen  DORKO,City--6th Ward,88,0,0,0,88,12698,522,14,0,13234
ALT DELEGATE (D,Stephen  DORKO,"City--7th Ward, 1st Precinct",24,2,0,0,26,12698,522,14,0,13234
ALT DELEGATE (D,Stephen  DORKO,"City--7th Ward, 2nd Precinct",40,0,0,0,40,12698,522,14,0,13234
ALT DELEGATE (D,Stephen  DORKO,City--8th Ward,20,2,0,0,22,12698,522,14,0,13234
ALT DELEGATE (D,Stephen  DORKO,"City--9th Ward, 1st Precinct",25,2,0,0,27,12698,522,14,0,13234
ALT DELEGATE (D,Stephen  DORKO,"City--9th Ward, 2nd Precinct",28,0,1,0,29,12698,522,14,0,13234
ALT DELEGATE (D,Stephen  DORKO,"City--9th Ward, 3rd Precinct",45,1,0,0,46,12698,522,14,0,13234
ALT DELEGATE (D,Stephen  DORKO,"City--9th Ward, 4th Precinct",70,2,0,0,72,12698,522,14,0,13234
ALT DELEGATE (D,Stephen  DORKO,"City--9th Ward, 5th Precinct",54,3,0,0,57,12698,522,14,0,13234
ALT DELEGATE (D,Stephen  DORKO,"City--10th Ward, 1st Precinct",122,1,0,0,123,12698,522,14,0,13234
ALT DELEGATE (D,Stephen  DORKO,"City--10th Ward, 2nd Precinct",28,0,0,0,28,12698,522,14,0,13234
ALT DELEGATE (D,Stephen  DORKO,"City--10th Ward, 3rd Precinct",45,2,0,0,47,12698,522,14,0,13234
ALT DELEGATE (D,Stephen  DORKO,"City--10th Ward, 4th Precinct",35,1,0,0,36,12698,522,14,0,13234
ALT DELEGATE (D,Stephen  DORKO,City--11th Ward,52,5,0,0,57,12698,522,14,0,13234
ALT DELEGATE (D,Stephen  DORKO,City--12th Ward,138,3,0,0,141,12698,522,14,0,13234
ALT DELEGATE (D,Stephen  DORKO,"City--13th Ward, 1st Precinct",48,1,0,0,49,12698,522,14,0,13234
ALT DELEGATE (D,Stephen  DORKO,"City--13th Ward, 2nd Precinct",77,1,0,0,78,12698,522,14,0,13234
ALT DELEGATE (D,Stephen  DORKO,"City--13th Ward, 3rd Precinct",79,4,0,0,83,12698,522,14,0,13234
ALT DELEGATE (D,Stephen  DORKO,City--14th Ward,132,2,0,0,134,12698,522,14,0,13234
ALT DELEGATE (D,Stephen  DORKO,City--15th Ward,14,1,0,0,15,12698,522,14,0,13234
ALT DELEGATE (D,Stephen  DORKO,Berrysburg Borough,22,0,0,0,22,12698,522,14,0,13234
ALT DELEGATE (D,Stephen  DORKO,Dauphin Borough,50,1,0,0,51,12698,522,14,0,13234
ALT DELEGATE (D,Stephen  DORKO,Elizabethville Borough,53,2,0,0,55,12698,522,14,0,13234
ALT DELEGATE (D,Stephen  DORKO,Gratz Borough,13,1,0,0,14,12698,522,14,0,13234
ALT DELEGATE (D,Stephen  DORKO,Halifax Borough,28,0,0,0,28,12698,522,14,0,13234
ALT DELEGATE (D,Stephen  DORKO,Highspire--1st Precinct,58,2,0,0,60,12698,522,14,0,13234
ALT DELEGATE (D,Stephen  DORKO,Highspire--2nd Precinct,81,1,0,0,82,12698,522,14,0,13234
ALT DELEGATE (D,Stephen  DORKO,Hummelstown--1st Precinct,71,1,0,0,72,12698,522,14,0,13234
ALT DELEGATE (D,Stephen  DORKO,Hummelstown--2nd Precinct,115,9,0,0,124,12698,522,14,0,13234
ALT DELEGATE (D,Stephen  DORKO,Lykens Borough--1st Ward,32,0,0,0,32,12698,522,14,0,13234
ALT DELEGATE (D,Stephen  DORKO,Lykens Borough--2nd Ward,31,2,0,0,33,12698,522,14,0,13234
ALT DELEGATE (D,Stephen  DORKO,"Middletown--1st Ward, 1st Precinct",39,0,0,0,39,12698,522,14,0,13234
ALT DELEGATE (D,Stephen  DORKO,"Middletown--1st Ward, 2nd Precinct",75,0,0,0,75,12698,522,14,0,13234
ALT DELEGATE (D,Stephen  DORKO,"Middletown--2nd Ward, 1st Precinct",81,0,0,0,81,12698,522,14,0,13234
ALT DELEGATE (D,Stephen  DORKO,"Middletown--2nd Ward, 2nd Precinct",69,2,0,0,71,12698,522,14,0,13234
ALT DELEGATE (D,Stephen  DORKO,"Middletown--3rd Ward, 1st Precinct",31,1,1,0,33,12698,522,14,0,13234
ALT DELEGATE (D,Stephen  DORKO,"Middletown--3rd Ward, 2nd Precinct",93,4,1,0,98,12698,522,14,0,13234
ALT DELEGATE (D,Stephen  DORKO,Millersburg--1st Ward,34,0,0,0,34,12698,522,14,0,13234
ALT DELEGATE (D,Stephen  DORKO,Millersburg--2nd Ward,50,0,0,0,50,12698,522,14,0,13234
ALT DELEGATE (D,Stephen  DORKO,Paxtang Borough,96,1,0,0,97,12698,522,14,0,13234
ALT DELEGATE (D,Stephen  DORKO,Penbrook Borough--1st Ward,28,1,0,0,29,12698,522,14,0,13234
ALT DELEGATE (D,Stephen  DORKO,Penbrook Borough--2nd Ward,36,0,0,0,36,12698,522,14,0,13234
ALT DELEGATE (D,Stephen  DORKO,Penbrook Borough--3rd Ward,31,0,0,0,31,12698,522,14,0,13234
ALT DELEGATE (D,Stephen  DORKO,Penbrook Borough--4th Ward,38,3,0,0,41,12698,522,14,0,13234
ALT DELEGATE (D,Stephen  DORKO,Royalton Borough--1st Ward,21,0,0,0,21,12698,522,14,0,13234
ALT DELEGATE (D,Stephen  DORKO,Royalton Borough--2nd Ward,27,0,0,0,27,12698,522,14,0,13234
ALT DELEGATE (D,Stephen  DORKO,Steelton--1st Ward,47,3,0,0,50,12698,522,14,0,13234
ALT DELEGATE (D,Stephen  DORKO,"Steelton--2nd Ward, 1st Precinct",61,2,0,0,63,12698,522,14,0,13234
ALT DELEGATE (D,Stephen  DORKO,"Steelton--2nd Ward, 2nd Precinct",36,0,1,0,37,12698,522,14,0,13234
ALT DELEGATE (D,Stephen  DORKO,"Steelton--3rd Ward, 1st Precinct",21,0,0,0,21,12698,522,14,0,13234
ALT DELEGATE (D,Stephen  DORKO,"Steelton--3rd Ward, 2nd Precinct",23,0,0,0,23,12698,522,14,0,13234
ALT DELEGATE (D,Stephen  DORKO,Steelton--4th Ward,35,4,1,0,40,12698,522,14,0,13234
ALT DELEGATE (D,Stephen  DORKO,Pillow Borough,27,0,0,0,27,12698,522,14,0,13234
ALT DELEGATE (D,Stephen  DORKO,Williamstown--1st Ward,36,0,0,0,36,12698,522,14,0,13234
ALT DELEGATE (D,Stephen  DORKO,Williamstown--2nd Ward,21,0,0,0,21,12698,522,14,0,13234
ALT DELEGATE (D,Stephen  DORKO,Conewago Twp--1st Precinct,58,3,0,0,61,12698,522,14,0,13234
ALT DELEGATE (D,Stephen  DORKO,Conewago Twp--2nd Precinct,50,2,0,0,52,12698,522,14,0,13234
ALT DELEGATE (D,Stephen  DORKO,Derry Township--1st Precinct,96,8,0,0,104,12698,522,14,0,13234
ALT DELEGATE (D,Stephen  DORKO,Derry Township--2nd Precinct,59,5,0,0,64,12698,522,14,0,13234
ALT DELEGATE (D,Stephen  DORKO,Derry Township--3rd Precinct,73,4,0,0,77,12698,522,14,0,13234
ALT DELEGATE (D,Stephen  DORKO,Derry Township--4th Precinct,66,1,1,0,68,12698,522,14,0,13234
ALT DELEGATE (D,Stephen  DORKO,Derry Township--5th Precinct,32,2,0,0,34,12698,522,14,0,13234
ALT DELEGATE (D,Stephen  DORKO,Derry Township--6th Precinct,69,1,1,0,71,12698,522,14,0,13234
ALT DELEGATE (D,Stephen  DORKO,Derry Township--7th Precinct,61,4,0,0,65,12698,522,14,0,13234
ALT DELEGATE (D,Stephen  DORKO,Derry Township--8th Precinct,74,2,0,0,76,12698,522,14,0,13234
ALT DELEGATE (D,Stephen  DORKO,Derry Township--9th Precinct,71,5,0,0,76,12698,522,14,0,13234
ALT DELEGATE (D,Stephen  DORKO,Derry Township--10th Precinct,49,3,0,0,52,12698,522,14,0,13234
