Cat_Namee,Can_Name,Name,C_Votes,ab_c_votes,ab_p_votes,ab_emer_votes1,rtot,Textbox5,Textbox7,Textbox11,ab_emer_votes,Textbox13
"CD REG 1, 2YR -D",Write In  ,Swatara Township--7th Ward,3,0,0,0,3,3,0,0,0,3
"CD REG 1, 2YR -D",Write In  ,Swatara Township--8th Ward,0,0,0,0,0,3,0,0,0,3
"CD REG 1, 2YR -D",Write In  ,Swatara Township--9th Ward,0,0,0,0,0,3,0,0,0,3
"CD REG 1, 2YR -R",Jeanne Fortney WEBSTER,Paxtang Borough,62,1,0,0,63,1377,21,0,0,1398
"CD REG 1, 2YR -R",Jeanne Fortney WEBSTER,Penbrook Borough--1st Ward,13,0,0,0,13,1377,21,0,0,1398
"CD REG 1, 2YR -R",Jeanne Fortney WEBSTER,Penbrook Borough--2nd Ward,16,0,0,0,16,1377,21,0,0,1398
"CD REG 1, 2YR -R",Jeanne Fortney WEBSTER,Penbrook Borough--3rd Ward,28,0,0,0,28,1377,21,0,0,1398
"CD REG 1, 2YR -R",Jeanne Fortney WEBSTER,Penbrook Borough--4th Ward,22,0,0,0,22,1377,21,0,0,1398
"CD REG 1, 2YR -R",Jeanne Fortney WEBSTER,Swatara Township--1st Ward,111,1,0,0,112,1377,21,0,0,1398
"CD REG 1, 2YR -R",Jeanne Fortney WEBSTER,Swatara Township--2nd Ward,78,1,0,0,79,1377,21,0,0,1398
"CD REG 1, 2YR -R",Jeanne Fortney WEBSTER,Swatara Township--3rd Ward,72,0,0,0,72,1377,21,0,0,1398
"CD REG 1, 2YR -R",Jeanne Fortney WEBSTER,Swatara Township--4th Ward,131,2,0,0,133,1377,21,0,0,1398
"CD REG 1, 2YR -R",Jeanne Fortney WEBSTER,Swatara Township--5th Ward,191,3,0,0,194,1377,21,0,0,1398
"CD REG 1, 2YR -R",Jeanne Fortney WEBSTER,Swatara Township--6th Ward,161,4,0,0,165,1377,21,0,0,1398
"CD REG 1, 2YR -R",Jeanne Fortney WEBSTER,Swatara Township--7th Ward,184,7,0,0,191,1377,21,0,0,1398
"CD REG 1, 2YR -R",Jeanne Fortney WEBSTER,Swatara Township--8th Ward,253,2,0,0,255,1377,21,0,0,1398
"CD REG 1, 2YR -R",Jeanne Fortney WEBSTER,Swatara Township--9th Ward,55,0,0,0,55,1377,21,0,0,1398
"CD REG 1, 2YR -R",Write In  ,Paxtang Borough,1,0,0,0,1,3,0,0,0,3
"CD REG 1, 2YR -R",Write In  ,Penbrook Borough--1st Ward,0,0,0,0,0,3,0,0,0,3
"CD REG 1, 2YR -R",Write In  ,Penbrook Borough--2nd Ward,0,0,0,0,0,3,0,0,0,3
"CD REG 1, 2YR -R",Write In  ,Penbrook Borough--3rd Ward,0,0,0,0,0,3,0,0,0,3
"CD REG 1, 2YR -R",Write In  ,Penbrook Borough--4th Ward,0,0,0,0,0,3,0,0,0,3
"CD REG 1, 2YR -R",Write In  ,Swatara Township--1st Ward,0,0,0,0,0,3,0,0,0,3
"CD REG 1, 2YR -R",Write In  ,Swatara Township--2nd Ward,0,0,0,0,0,3,0,0,0,3
"CD REG 1, 2YR -R",Write In  ,Swatara Township--3rd Ward,0,0,0,0,0,3,0,0,0,3
"CD REG 1, 2YR -R",Write In  ,Swatara Township--4th Ward,0,0,0,0,0,3,0,0,0,3
"CD REG 1, 2YR -R",Write In  ,Swatara Township--5th Ward,0,0,0,0,0,3,0,0,0,3
"CD REG 1, 2YR -R",Write In  ,Swatara Township--6th Ward,0,0,0,0,0,3,0,0,0,3
"CD REG 1, 2YR -R",Write In  ,Swatara Township--7th Ward,2,0,0,0,2,3,0,0,0,3
"CD REG 1, 2YR -R",Write In  ,Swatara Township--8th Ward,0,0,0,0,0,3,0,0,0,3
"CD REG 1, 2YR -R",Write In  ,Swatara Township--9th Ward,0,0,0,0,0,3,0,0,0,3
"CD REG 1, 4YR -D","Bill  ROBERTS, JR.",Paxtang Borough,49,3,0,0,52,791,8,0,0,799
"CD REG 1, 4YR -D","Bill  ROBERTS, JR.",Penbrook Borough--1st Ward,19,0,0,0,19,791,8,0,0,799
"CD REG 1, 4YR -D","Bill  ROBERTS, JR.",Penbrook Borough--2nd Ward,11,0,0,0,11,791,8,0,0,799
"CD REG 1, 4YR -D","Bill  ROBERTS, JR.",Penbrook Borough--3rd Ward,17,0,0,0,17,791,8,0,0,799
"CD REG 1, 4YR -D","Bill  ROBERTS, JR.",Penbrook Borough--4th Ward,21,0,0,0,21,791,8,0,0,799
"CD REG 1, 4YR -D","Bill  ROBERTS, JR.",Swatara Township--1st Ward,76,0,0,0,76,791,8,0,0,799
"CD REG 1, 4YR -D","Bill  ROBERTS, JR.",Swatara Township--2nd Ward,57,0,0,0,57,791,8,0,0,799
"CD REG 1, 4YR -D","Bill  ROBERTS, JR.",Swatara Township--3rd Ward,78,1,0,0,79,791,8,0,0,799
"CD REG 1, 4YR -D","Bill  ROBERTS, JR.",Swatara Township--4th Ward,74,1,0,0,75,791,8,0,0,799
"CD REG 1, 4YR -D","Bill  ROBERTS, JR.",Swatara Township--5th Ward,72,1,0,0,73,791,8,0,0,799
"CD REG 1, 4YR -D","Bill  ROBERTS, JR.",Swatara Township--6th Ward,70,0,0,0,70,791,8,0,0,799
"CD REG 1, 4YR -D","Bill  ROBERTS, JR.",Swatara Township--7th Ward,117,1,0,0,118,791,8,0,0,799
"CD REG 1, 4YR -D","Bill  ROBERTS, JR.",Swatara Township--8th Ward,76,1,0,0,77,791,8,0,0,799
"CD REG 1, 4YR -D","Bill  ROBERTS, JR.",Swatara Township--9th Ward,54,0,0,0,54,791,8,0,0,799
"CD REG 1, 4YR -D",Write In  ,Paxtang Borough,0,0,0,0,0,1,0,0,0,1
"CD REG 1, 4YR -D",Write In  ,Penbrook Borough--1st Ward,0,0,0,0,0,1,0,0,0,1
"CD REG 1, 4YR -D",Write In  ,Penbrook Borough--2nd Ward,0,0,0,0,0,1,0,0,0,1
"CD REG 1, 4YR -D",Write In  ,Penbrook Borough--3rd Ward,0,0,0,0,0,1,0,0,0,1
"CD REG 1, 4YR -D",Write In  ,Penbrook Borough--4th Ward,0,0,0,0,0,1,0,0,0,1
"CD REG 1, 4YR -D",Write In  ,Swatara Township--1st Ward,0,0,0,0,0,1,0,0,0,1
"CD REG 1, 4YR -D",Write In  ,Swatara Township--2nd Ward,0,0,0,0,0,1,0,0,0,1
"CD REG 1, 4YR -D",Write In  ,Swatara Township--3rd Ward,0,0,0,0,0,1,0,0,0,1
"CD REG 1, 4YR -D",Write In  ,Swatara Township--4th Ward,0,0,0,0,0,1,0,0,0,1
"CD REG 1, 4YR -D",Write In  ,Swatara Township--5th Ward,0,0,0,0,0,1,0,0,0,1
"CD REG 1, 4YR -D",Write In  ,Swatara Township--6th Ward,0,0,0,0,0,1,0,0,0,1
"CD REG 1, 4YR -D",Write In  ,Swatara Township--7th Ward,1,0,0,0,1,1,0,0,0,1
"CD REG 1, 4YR -D",Write In  ,Swatara Township--8th Ward,0,0,0,0,0,1,0,0,0,1
"CD REG 1, 4YR -D",Write In  ,Swatara Township--9th Ward,0,0,0,0,0,1,0,0,0,1
"CD REG 1, 4YR -R","Bill  ROBERTS, JR.",Paxtang Borough,60,1,0,0,61,1338,22,0,0,1360
"CD REG 1, 4YR -R","Bill  ROBERTS, JR.",Penbrook Borough--1st Ward,13,0,0,0,13,1338,22,0,0,1360
"CD REG 1, 4YR -R","Bill  ROBERTS, JR.",Penbrook Borough--2nd Ward,16,0,0,0,16,1338,22,0,0,1360
"CD REG 1, 4YR -R","Bill  ROBERTS, JR.",Penbrook Borough--3rd Ward,23,0,0,0,23,1338,22,0,0,1360
"CD REG 1, 4YR -R","Bill  ROBERTS, JR.",Penbrook Borough--4th Ward,22,0,0,0,22,1338,22,0,0,1360
"CD REG 1, 4YR -R","Bill  ROBERTS, JR.",Swatara Township--1st Ward,104,1,0,0,105,1338,22,0,0,1360
"CD REG 1, 4YR -R","Bill  ROBERTS, JR.",Swatara Township--2nd Ward,66,2,0,0,68,1338,22,0,0,1360
"CD REG 1, 4YR -R","Bill  ROBERTS, JR.",Swatara Township--3rd Ward,69,0,0,0,69,1338,22,0,0,1360
"CD REG 1, 4YR -R","Bill  ROBERTS, JR.",Swatara Township--4th Ward,132,2,0,0,134,1338,22,0,0,1360
"CD REG 1, 4YR -R","Bill  ROBERTS, JR.",Swatara Township--5th Ward,200,3,0,0,203,1338,22,0,0,1360
"CD REG 1, 4YR -R","Bill  ROBERTS, JR.",Swatara Township--6th Ward,158,4,0,0,162,1338,22,0,0,1360
"CD REG 1, 4YR -R","Bill  ROBERTS, JR.",Swatara Township--7th Ward,171,7,0,0,178,1338,22,0,0,1360
"CD REG 1, 4YR -R","Bill  ROBERTS, JR.",Swatara Township--8th Ward,249,2,0,0,251,1338,22,0,0,1360
"CD REG 1, 4YR -R","Bill  ROBERTS, JR.",Swatara Township--9th Ward,55,0,0,0,55,1338,22,0,0,1360
"CD REG 1, 4YR -R",Write In  ,Paxtang Borough,0,0,0,0,0,0,0,0,0,0
"CD REG 1, 4YR -R",Write In  ,Penbrook Borough--1st Ward,0,0,0,0,0,0,0,0,0,0
"CD REG 1, 4YR -R",Write In  ,Penbrook Borough--2nd Ward,0,0,0,0,0,0,0,0,0,0
"CD REG 1, 4YR -R",Write In  ,Penbrook Borough--3rd Ward,0,0,0,0,0,0,0,0,0,0
"CD REG 1, 4YR -R",Write In  ,Penbrook Borough--4th Ward,0,0,0,0,0,0,0,0,0,0
"CD REG 1, 4YR -R",Write In  ,Swatara Township--1st Ward,0,0,0,0,0,0,0,0,0,0
"CD REG 1, 4YR -R",Write In  ,Swatara Township--2nd Ward,0,0,0,0,0,0,0,0,0,0
"CD REG 1, 4YR -R",Write In  ,Swatara Township--3rd Ward,0,0,0,0,0,0,0,0,0,0
"CD REG 1, 4YR -R",Write In  ,Swatara Township--4th Ward,0,0,0,0,0,0,0,0,0,0
"CD REG 1, 4YR -R",Write In  ,Swatara Township--5th Ward,0,0,0,0,0,0,0,0,0,0
"CD REG 1, 4YR -R",Write In  ,Swatara Township--6th Ward,0,0,0,0,0,0,0,0,0,0
"CD REG 1, 4YR -R",Write In  ,Swatara Township--7th Ward,0,0,0,0,0,0,0,0,0,0
"CD REG 1, 4YR -R",Write In  ,Swatara Township--8th Ward,0,0,0,0,0,0,0,0,0,0
"CD REG 1, 4YR -R",Write In  ,Swatara Township--9th Ward,0,0,0,0,0,0,0,0,0,0
CD REG 2  -D,Cara A. FICKES,Dauphin Borough,18,0,0,0,18,663,30,0,0,693
CD REG 2  -D,Cara A. FICKES,Lower Paxton Twp--1st Precinct,33,0,0,0,33,663,30,0,0,693
CD REG 2  -D,Cara A. FICKES,Lower Paxton Twp--2nd Precinct,31,0,0,0,31,663,30,0,0,693
CD REG 2  -D,Cara A. FICKES,Lower Paxton Twp--6th Precinct,36,21,0,0,57,663,30,0,0,693
CD REG 2  -D,Cara A. FICKES,Lower Paxton Twp--8th Precinct,19,0,0,0,19,663,30,0,0,693
CD REG 2  -D,Cara A. FICKES,Lower Paxton Twp--10th Precinct,28,0,0,0,28,663,30,0,0,693
CD REG 2  -D,Cara A. FICKES,Lower Paxton Twp--11th Precinct,35,2,0,0,37,663,30,0,0,693
CD REG 2  -D,Cara A. FICKES,Lower Paxton Twp--14th Precinct,31,0,0,0,31,663,30,0,0,693
CD REG 2  -D,Cara A. FICKES,Lower Paxton Twp--17th Precinct,44,0,0,0,44,663,30,0,0,693
CD REG 2  -D,Cara A. FICKES,Lower Paxton Twp--18th Precinct,23,4,0,0,27,663,30,0,0,693
CD REG 2  -D,Cara A. FICKES,Lower Paxton Twp--19th Precinct,47,2,0,0,49,663,30,0,0,693
CD REG 2  -D,Cara A. FICKES,Lower Paxton Twp--21st Precinct,70,0,0,0,70,663,30,0,0,693
CD REG 2  -D,Cara A. FICKES,Lower Paxton Twp--22nd Precinct,39,0,0,0,39,663,30,0,0,693
CD REG 2  -D,Cara A. FICKES,Lower Paxton Twp--23rd Precinct,28,0,0,0,28,663,30,0,0,693
CD REG 2  -D,Cara A. FICKES,Lower Paxton Twp--25th Precinct,30,0,0,0,30,663,30,0,0,693
CD REG 2  -D,Cara A. FICKES,Lower Paxton Twp--26th Precinct,59,1,0,0,60,663,30,0,0,693
CD REG 2  -D,Cara A. FICKES,Middle Paxton Twp--1st Precinct,30,0,0,0,30,663,30,0,0,693
CD REG 2  -D,Cara A. FICKES,Middle Paxton Twp--2nd Precinct,32,0,0,0,32,663,30,0,0,693
CD REG 2  -D,Cara A. FICKES,Middle Paxton Twp--3rd Precinct,30,0,0,0,30,663,30,0,0,693
CD REG 2  -D,Linda  DALLAGO,Dauphin Borough,18,0,0,0,18,707,42,0,0,749
CD REG 2  -D,Linda  DALLAGO,Lower Paxton Twp--1st Precinct,32,0,0,0,32,707,42,0,0,749
CD REG 2  -D,Linda  DALLAGO,Lower Paxton Twp--2nd Precinct,36,0,0,0,36,707,42,0,0,749
CD REG 2  -D,Linda  DALLAGO,Lower Paxton Twp--6th Precinct,37,32,0,0,69,707,42,0,0,749
CD REG 2  -D,Linda  DALLAGO,Lower Paxton Twp--8th Precinct,21,0,0,0,21,707,42,0,0,749
CD REG 2  -D,Linda  DALLAGO,Lower Paxton Twp--10th Precinct,37,0,0,0,37,707,42,0,0,749
CD REG 2  -D,Linda  DALLAGO,Lower Paxton Twp--11th Precinct,34,2,0,0,36,707,42,0,0,749
CD REG 2  -D,Linda  DALLAGO,Lower Paxton Twp--14th Precinct,37,0,0,0,37,707,42,0,0,749
CD REG 2  -D,Linda  DALLAGO,Lower Paxton Twp--17th Precinct,45,0,0,0,45,707,42,0,0,749
CD REG 2  -D,Linda  DALLAGO,Lower Paxton Twp--18th Precinct,26,4,0,0,30,707,42,0,0,749
CD REG 2  -D,Linda  DALLAGO,Lower Paxton Twp--19th Precinct,54,2,0,0,56,707,42,0,0,749
CD REG 2  -D,Linda  DALLAGO,Lower Paxton Twp--21st Precinct,68,0,0,0,68,707,42,0,0,749
CD REG 2  -D,Linda  DALLAGO,Lower Paxton Twp--22nd Precinct,41,1,0,0,42,707,42,0,0,749
CD REG 2  -D,Linda  DALLAGO,Lower Paxton Twp--23rd Precinct,33,0,0,0,33,707,42,0,0,749
CD REG 2  -D,Linda  DALLAGO,Lower Paxton Twp--25th Precinct,36,0,0,0,36,707,42,0,0,749
CD REG 2  -D,Linda  DALLAGO,Lower Paxton Twp--26th Precinct,66,1,0,0,67,707,42,0,0,749
CD REG 2  -D,Linda  DALLAGO,Middle Paxton Twp--1st Precinct,24,0,0,0,24,707,42,0,0,749
CD REG 2  -D,Linda  DALLAGO,Middle Paxton Twp--2nd Precinct,29,0,0,0,29,707,42,0,0,749
CD REG 2  -D,Linda  DALLAGO,Middle Paxton Twp--3rd Precinct,33,0,0,0,33,707,42,0,0,749
CD REG 2  -D,Write In  ,Dauphin Borough,0,0,0,0,0,2,0,0,0,2
CD REG 2  -D,Write In  ,Lower Paxton Twp--1st Precinct,0,0,0,0,0,2,0,0,0,2
CD REG 2  -D,Write In  ,Lower Paxton Twp--2nd Precinct,0,0,0,0,0,2,0,0,0,2
CD REG 2  -D,Write In  ,Lower Paxton Twp--6th Precinct,0,0,0,0,0,2,0,0,0,2
CD REG 2  -D,Write In  ,Lower Paxton Twp--8th Precinct,0,0,0,0,0,2,0,0,0,2
CD REG 2  -D,Write In  ,Lower Paxton Twp--10th Precinct,0,0,0,0,0,2,0,0,0,2
CD REG 2  -D,Write In  ,Lower Paxton Twp--11th Precinct,0,0,0,0,0,2,0,0,0,2
CD REG 2  -D,Write In  ,Lower Paxton Twp--14th Precinct,0,0,0,0,0,2,0,0,0,2
CD REG 2  -D,Write In  ,Lower Paxton Twp--17th Precinct,1,0,0,0,1,2,0,0,0,2
CD REG 2  -D,Write In  ,Lower Paxton Twp--18th Precinct,0,0,0,0,0,2,0,0,0,2
CD REG 2  -D,Write In  ,Lower Paxton Twp--19th Precinct,1,0,0,0,1,2,0,0,0,2
CD REG 2  -D,Write In  ,Lower Paxton Twp--21st Precinct,0,0,0,0,0,2,0,0,0,2
CD REG 2  -D,Write In  ,Lower Paxton Twp--22nd Precinct,0,0,0,0,0,2,0,0,0,2
CD REG 2  -D,Write In  ,Lower Paxton Twp--23rd Precinct,0,0,0,0,0,2,0,0,0,2
CD REG 2  -D,Write In  ,Lower Paxton Twp--25th Precinct,0,0,0,0,0,2,0,0,0,2
CD REG 2  -D,Write In  ,Lower Paxton Twp--26th Precinct,0,0,0,0,0,2,0,0,0,2
CD REG 2  -D,Write In  ,Middle Paxton Twp--1st Precinct,0,0,0,0,0,2,0,0,0,2
CD REG 2  -D,Write In  ,Middle Paxton Twp--2nd Precinct,0,0,0,0,0,2,0,0,0,2
CD REG 2  -D,Write In  ,Middle Paxton Twp--3rd Precinct,0,0,0,0,0,2,0,0,0,2
CD REG 2  -R,Cara A. FICKES,Dauphin Borough,42,3,0,0,45,1241,24,0,0,1265
CD REG 2  -R,Cara A. FICKES,Lower Paxton Twp--1st Precinct,55,1,0,0,56,1241,24,0,0,1265
CD REG 2  -R,Cara A. FICKES,Lower Paxton Twp--2nd Precinct,46,3,0,0,49,1241,24,0,0,1265
CD REG 2  -R,Cara A. FICKES,Lower Paxton Twp--6th Precinct,53,6,0,0,59,1241,24,0,0,1265
CD REG 2  -R,Cara A. FICKES,Lower Paxton Twp--8th Precinct,39,0,0,0,39,1241,24,0,0,1265
CD REG 2  -R,Cara A. FICKES,Lower Paxton Twp--10th Precinct,26,0,0,0,26,1241,24,0,0,1265
CD REG 2  -R,Cara A. FICKES,Lower Paxton Twp--11th Precinct,58,1,0,0,59,1241,24,0,0,1265
CD REG 2  -R,Cara A. FICKES,Lower Paxton Twp--14th Precinct,41,0,0,0,41,1241,24,0,0,1265
CD REG 2  -R,Cara A. FICKES,Lower Paxton Twp--17th Precinct,50,0,0,0,50,1241,24,0,0,1265
CD REG 2  -R,Cara A. FICKES,Lower Paxton Twp--18th Precinct,43,1,0,0,44,1241,24,0,0,1265
CD REG 2  -R,Cara A. FICKES,Lower Paxton Twp--19th Precinct,84,1,0,0,85,1241,24,0,0,1265
CD REG 2  -R,Cara A. FICKES,Lower Paxton Twp--21st Precinct,116,1,0,0,117,1241,24,0,0,1265
CD REG 2  -R,Cara A. FICKES,Lower Paxton Twp--22nd Precinct,92,1,0,0,93,1241,24,0,0,1265
CD REG 2  -R,Cara A. FICKES,Lower Paxton Twp--23rd Precinct,57,0,0,0,57,1241,24,0,0,1265
CD REG 2  -R,Cara A. FICKES,Lower Paxton Twp--25th Precinct,42,1,0,0,43,1241,24,0,0,1265
CD REG 2  -R,Cara A. FICKES,Lower Paxton Twp--26th Precinct,91,0,0,0,91,1241,24,0,0,1265
CD REG 2  -R,Cara A. FICKES,Middle Paxton Twp--1st Precinct,113,2,0,0,115,1241,24,0,0,1265
CD REG 2  -R,Cara A. FICKES,Middle Paxton Twp--2nd Precinct,87,0,0,0,87,1241,24,0,0,1265
CD REG 2  -R,Cara A. FICKES,Middle Paxton Twp--3rd Precinct,106,3,0,0,109,1241,24,0,0,1265
CD REG 2  -R,Linda  DALLAGO,Dauphin Borough,49,3,0,0,52,1370,26,0,0,1396
CD REG 2  -R,Linda  DALLAGO,Lower Paxton Twp--1st Precinct,62,0,0,0,62,1370,26,0,0,1396
CD REG 2  -R,Linda  DALLAGO,Lower Paxton Twp--2nd Precinct,44,5,0,0,49,1370,26,0,0,1396
CD REG 2  -R,Linda  DALLAGO,Lower Paxton Twp--6th Precinct,54,9,0,0,63,1370,26,0,0,1396
CD REG 2  -R,Linda  DALLAGO,Lower Paxton Twp--8th Precinct,48,0,0,0,48,1370,26,0,0,1396
CD REG 2  -R,Linda  DALLAGO,Lower Paxton Twp--10th Precinct,23,0,0,0,23,1370,26,0,0,1396
CD REG 2  -R,Linda  DALLAGO,Lower Paxton Twp--11th Precinct,58,1,0,0,59,1370,26,0,0,1396
CD REG 2  -R,Linda  DALLAGO,Lower Paxton Twp--14th Precinct,44,0,0,0,44,1370,26,0,0,1396
CD REG 2  -R,Linda  DALLAGO,Lower Paxton Twp--17th Precinct,59,0,0,0,59,1370,26,0,0,1396
CD REG 2  -R,Linda  DALLAGO,Lower Paxton Twp--18th Precinct,48,1,0,0,49,1370,26,0,0,1396
CD REG 2  -R,Linda  DALLAGO,Lower Paxton Twp--19th Precinct,93,1,0,0,94,1370,26,0,0,1396
CD REG 2  -R,Linda  DALLAGO,Lower Paxton Twp--21st Precinct,128,1,0,0,129,1370,26,0,0,1396
CD REG 2  -R,Linda  DALLAGO,Lower Paxton Twp--22nd Precinct,106,0,0,0,106,1370,26,0,0,1396
CD REG 2  -R,Linda  DALLAGO,Lower Paxton Twp--23rd Precinct,62,0,0,0,62,1370,26,0,0,1396
CD REG 2  -R,Linda  DALLAGO,Lower Paxton Twp--25th Precinct,54,1,0,0,55,1370,26,0,0,1396
CD REG 2  -R,Linda  DALLAGO,Lower Paxton Twp--26th Precinct,108,0,0,0,108,1370,26,0,0,1396
CD REG 2  -R,Linda  DALLAGO,Middle Paxton Twp--1st Precinct,119,1,0,0,120,1370,26,0,0,1396
CD REG 2  -R,Linda  DALLAGO,Middle Paxton Twp--2nd Precinct,94,0,0,0,94,1370,26,0,0,1396
CD REG 2  -R,Linda  DALLAGO,Middle Paxton Twp--3rd Precinct,117,3,0,0,120,1370,26,0,0,1396
CD REG 2  -R,Write In  ,Dauphin Borough,0,0,0,0,0,0,0,0,0,0
CD REG 2  -R,Write In  ,Lower Paxton Twp--1st Precinct,0,0,0,0,0,0,0,0,0,0
CD REG 2  -R,Write In  ,Lower Paxton Twp--2nd Precinct,0,0,0,0,0,0,0,0,0,0
CD REG 2  -R,Write In  ,Lower Paxton Twp--6th Precinct,0,0,0,0,0,0,0,0,0,0
CD REG 2  -R,Write In  ,Lower Paxton Twp--8th Precinct,0,0,0,0,0,0,0,0,0,0
CD REG 2  -R,Write In  ,Lower Paxton Twp--10th Precinct,0,0,0,0,0,0,0,0,0,0
CD REG 2  -R,Write In  ,Lower Paxton Twp--11th Precinct,0,0,0,0,0,0,0,0,0,0
CD REG 2  -R,Write In  ,Lower Paxton Twp--14th Precinct,0,0,0,0,0,0,0,0,0,0
CD REG 2  -R,Write In  ,Lower Paxton Twp--17th Precinct,0,0,0,0,0,0,0,0,0,0
CD REG 2  -R,Write In  ,Lower Paxton Twp--18th Precinct,0,0,0,0,0,0,0,0,0,0
CD REG 2  -R,Write In  ,Lower Paxton Twp--19th Precinct,0,0,0,0,0,0,0,0,0,0
CD REG 2  -R,Write In  ,Lower Paxton Twp--21st Precinct,0,0,0,0,0,0,0,0,0,0
CD REG 2  -R,Write In  ,Lower Paxton Twp--22nd Precinct,0,0,0,0,0,0,0,0,0,0
CD REG 2  -R,Write In  ,Lower Paxton Twp--23rd Precinct,0,0,0,0,0,0,0,0,0,0
CD REG 2  -R,Write In  ,Lower Paxton Twp--25th Precinct,0,0,0,0,0,0,0,0,0,0
CD REG 2  -R,Write In  ,Lower Paxton Twp--26th Precinct,0,0,0,0,0,0,0,0,0,0
CD REG 2  -R,Write In  ,Middle Paxton Twp--1st Precinct,0,0,0,0,0,0,0,0,0,0
CD REG 2  -R,Write In  ,Middle Paxton Twp--2nd Precinct,0,0,0,0,0,0,0,0,0,0
CD REG 2  -R,Write In  ,Middle Paxton Twp--3rd Precinct,0,0,0,0,0,0,0,0,0,0
