Cat_Namee,Can_Name,Name,C_Votes,ab_c_votes,ab_p_votes,ab_emer_votes1,rtot,Textbox5,Textbox7,Textbox11,ab_emer_votes,Textbox13
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,"City--1st Ward, 1st Precinct",39,1,0,0,40,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,"City--1st Ward, 2nd Precinct",70,2,0,0,72,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,"City--1st Ward, 3rd Precinct",23,0,0,0,23,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,"City--2nd Ward, 1st Precinct",32,2,0,0,34,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,"City--2nd Ward, 2nd Precinct",29,3,0,0,32,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,City--3rd Ward,59,0,0,0,59,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,City--4th Ward,79,2,3,0,84,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,City--5th Ward,94,7,0,0,101,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,City--6th Ward,67,1,0,0,68,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,"City--7th Ward, 1st Precinct",18,1,0,0,19,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,"City--7th Ward, 2nd Precinct",43,0,0,0,43,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,City--8th Ward,11,0,0,0,11,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,"City--9th Ward, 1st Precinct",17,1,0,0,18,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,"City--9th Ward, 2nd Precinct",20,0,0,0,20,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,"City--9th Ward, 3rd Precinct",23,2,0,0,25,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,"City--9th Ward, 4th Precinct",77,2,0,0,79,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,"City--9th Ward, 5th Precinct",57,1,0,0,58,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,"City--10th Ward, 1st Precinct",64,4,0,0,68,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,"City--10th Ward, 2nd Precinct",25,0,0,0,25,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,"City--10th Ward, 3rd Precinct",44,0,0,0,44,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,"City--10th Ward, 4th Precinct",24,0,0,0,24,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,City--11th Ward,55,30,0,0,85,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,City--12th Ward,91,5,0,0,96,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,"City--13th Ward, 1st Precinct",63,0,0,0,63,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,"City--13th Ward, 2nd Precinct",96,0,0,0,96,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,"City--13th Ward, 3rd Precinct",91,0,0,0,91,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,City--14th Ward,161,2,0,0,163,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,City--15th Ward,21,0,0,0,21,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,Berrysburg Borough,72,0,0,0,72,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,Dauphin Borough,148,4,0,0,152,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,Elizabethville Borough,217,2,0,0,219,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,Gratz Borough,113,2,0,0,115,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,Halifax Borough,99,4,0,0,103,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,Highspire--1st Precinct,104,1,0,0,105,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,Highspire--2nd Precinct,136,4,0,0,140,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,Hummelstown--1st Precinct,254,3,0,0,257,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,Hummelstown--2nd Precinct,482,8,0,0,490,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,Lykens Borough--1st Ward,107,2,0,0,109,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,Lykens Borough--2nd Ward,117,4,0,0,121,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,"Middletown--1st Ward, 1st Precinct",81,0,0,0,81,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,"Middletown--1st Ward, 2nd Precinct",159,5,0,0,164,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,"Middletown--2nd Ward, 1st Precinct",203,5,0,0,208,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,"Middletown--2nd Ward, 2nd Precinct",172,0,0,0,172,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,"Middletown--3rd Ward, 1st Precinct",153,2,0,0,155,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,"Middletown--3rd Ward, 2nd Precinct",195,3,0,0,198,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,Millersburg--1st Ward,168,4,0,0,172,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,Millersburg--2nd Ward,222,9,0,0,231,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,Paxtang Borough,214,1,0,0,215,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,Penbrook Borough--1st Ward,56,1,0,0,57,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,Penbrook Borough--2nd Ward,68,0,0,0,68,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,Penbrook Borough--3rd Ward,54,1,0,0,55,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,Penbrook Borough--4th Ward,95,0,0,0,95,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,Royalton Borough--1st Ward,45,2,0,0,47,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,Royalton Borough--2nd Ward,124,1,0,0,125,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,Steelton--1st Ward,108,6,0,0,114,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,"Steelton--2nd Ward, 1st Precinct",69,2,0,0,71,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,"Steelton--2nd Ward, 2nd Precinct",71,1,0,0,72,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,"Steelton--3rd Ward, 1st Precinct",27,0,0,0,27,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,"Steelton--3rd Ward, 2nd Precinct",48,1,0,0,49,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,Steelton--4th Ward,42,0,0,0,42,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,Pillow Borough,66,1,0,0,67,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,Williamstown--1st Ward,93,0,0,0,93,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,Williamstown--2nd Ward,65,1,1,0,67,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,Conewago Twp--1st Precinct,424,8,0,0,432,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,Conewago Twp--2nd Precinct,334,7,0,0,341,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,Derry Township--1st Precinct,409,12,0,0,421,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,Derry Township--2nd Precinct,295,5,0,0,300,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,Derry Township--3rd Precinct,208,1,0,0,209,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,Derry Township--4th Precinct,228,6,0,0,234,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,Derry Township--5th Precinct,159,1,0,0,160,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,Derry Township--6th Precinct,253,7,0,0,260,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,Derry Township--7th Precinct,441,24,0,0,465,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,Derry Township--8th Precinct,228,3,0,0,231,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,Derry Township--9th Precinct,127,1,0,0,128,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,Derry Township--10th Precinct,324,4,0,0,328,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,Derry Township--11th Precinct,383,13,0,0,396,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,Derry Township--12th Precinct,239,4,0,0,243,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,Derry Township--13th Precinct,303,6,0,0,309,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,Derry Township--14th Precinct,198,6,0,0,204,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,Derry Township--15th Precinct,520,12,0,0,532,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,East Hanover Township--1st Precinct,716,17,0,0,733,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,East Hanover Township--2nd Precinct,587,9,0,0,596,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,Halifax Twp--1st Precinct,337,6,0,0,343,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,Halifax Twp--2nd Precinct,383,14,0,0,397,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,Jackson Township,423,12,0,0,435,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,Jefferson Township,101,0,0,0,101,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,Londonderry Twp--1st Precinct,431,5,0,0,436,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,Londonderry Twp--2nd Precinct,409,5,1,0,415,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,Londonderry Twp--3rd Precinct,224,4,0,0,228,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,Lower Paxton Twp--1st Precinct,219,2,0,0,221,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,Lower Paxton Twp--2nd Precinct,217,6,1,0,224,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,Lower Paxton Twp--3rd precinct,470,12,0,0,482,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,Lower Paxton Twp--4th Precinct,425,4,3,0,432,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,Lower Paxton Twp--5th Precinct,263,4,0,0,267,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,Lower Paxton Twp--6th Precinct,176,26,0,0,202,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,Lower Paxton Twp--7th Precinct,414,8,0,0,422,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,Lower Paxton Twp--8th Precinct,159,7,0,0,166,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,Lower Paxton Twp--9th Precinct,246,2,1,0,249,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,Lower Paxton Twp--10th Precinct,89,6,0,0,95,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,Lower Paxton Twp--11th Precinct,224,8,0,0,232,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,Lower Paxton Twp--12th Precinct,364,7,0,0,371,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,Lower Paxton Twp--13th Precinct,356,2,0,0,358,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,Lower Paxton Twp--14th Precinct,180,3,0,0,183,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,Lower Paxton Twp--15th Precinct,363,15,0,0,378,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,Lower Paxton Twp--16th Precinct,529,19,0,0,548,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,Lower Paxton Twp--17th Precinct,215,5,0,0,220,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,Lower Paxton Twp--18th Precinct,174,3,0,0,177,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,Lower Paxton Twp--19th Precinct,444,25,0,0,469,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,Lower Paxton Twp--20th Precinct,300,6,0,0,306,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,Lower Paxton Twp--21st Precinct,495,10,0,0,505,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,Lower Paxton Twp--22nd Precinct,394,14,0,0,408,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,Lower Paxton Twp--23rd Precinct,273,12,0,0,285,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,Lower Paxton Twp--24th Precinct,360,11,0,0,371,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,Lower Paxton Twp--25th Precinct,201,7,0,0,208,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,Lower Paxton Twp--26th Precinct,345,18,0,0,363,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,Lower Paxton Twp--27th Precinct,315,4,0,0,319,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,Lower Swatara Twp--1st Precinct,565,14,3,0,582,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,Lower Swatara Twp--2nd Precinct,370,8,0,0,378,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,Lower Swatara Twp--3rd Precinct,299,18,0,0,317,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,Lower Swatara Twp--4th Precinct,319,7,0,0,326,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,Lykens Township,156,0,2,0,158,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,Middle Paxton Twp--1st Precinct,411,5,0,0,416,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,Middle Paxton Twp--2nd Precinct,381,12,1,0,394,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,Middle Paxton Twp--3rd Precinct,501,13,0,0,514,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,Mifflin Township,128,2,0,0,130,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,Reed Township,78,1,0,0,79,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,Rush Township,45,1,0,0,46,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,South Hanover Twp--1st Precinct,395,20,0,0,415,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,South Hanover Twp--2nd Precinct,592,16,1,0,609,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,South Hanover Twp--3rd Precinct,451,8,0,0,459,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,Susquehanna Twp--1st Ward 4th Dist,245,3,0,0,248,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,Susquehanna Twp--1st Ward 11th Dist,99,7,0,0,106,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,Susquehanna Twp--2nd Ward,447,16,1,0,464,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,Susquehanna Twp--3rd Ward 4th Dist,1,0,0,0,1,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,Susquehanna Twp--3rd Ward 11th Dist,242,3,0,0,245,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,Susquehanna Twp--4th Ward,253,10,0,0,263,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,Susquehanna Twp--5th Ward,370,12,0,0,382,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,Susquehanna Twp--6th Ward,439,6,0,0,445,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,Susquehanna Twp--7th Ward,224,8,0,0,232,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,Susquehanna Twp--8th Ward,513,23,0,0,536,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,Susquehanna Twp--9th Ward,390,16,0,0,406,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,Swatara Township--1st Ward,279,2,0,0,281,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,Swatara Township--2nd Ward,186,5,0,0,191,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,Swatara Township--3rd Ward,215,3,0,0,218,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,Swatara Township--4th Ward,333,7,0,0,340,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,Swatara Township--5th Ward,482,14,0,0,496,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,Swatara Township--6th Ward,489,6,1,0,496,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,Swatara Township--7th Ward,449,8,1,0,458,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,Swatara Township--8th Ward,658,14,0,0,672,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,Swatara Township--9th Ward,178,3,0,0,181,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,Upper Paxton Twp--1st Precinct,404,8,0,0,412,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,Upper Paxton Twp--2nd Precinct,331,6,0,0,337,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,Washington Township,398,7,0,0,405,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,Wayne Township,348,2,2,0,352,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,West Hanover Twp--1st Precinct,434,8,0,0,442,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,West Hanover Twp--2nd Precinct,299,6,1,0,306,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,West Hanover Twp--3rd Precinct,406,8,0,0,414,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,West Hanover Twp--4th Precinct,277,5,0,0,282,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,West Hanover Twp--5th Precinct,369,14,0,0,383,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,West Hanover Twp--6th Precinct,206,1,0,0,207,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,West Hanover Twp--7th Precinct,282,10,0,0,292,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,Wiconisco Twp--1st Precinct,71,1,0,0,72,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,Wiconisco Twp--2nd Precinct,86,1,0,0,87,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  CORBETT,Williams Twp,207,1,0,0,208,38135,953,23,0,39111
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  WOLF,"City--1st Ward, 1st Precinct",113,5,0,0,118,39547,799,30,0,40376
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  WOLF,"City--1st Ward, 2nd Precinct",314,0,0,0,314,39547,799,30,0,40376
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  WOLF,"City--1st Ward, 3rd Precinct",149,0,0,0,149,39547,799,30,0,40376
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  WOLF,"City--2nd Ward, 1st Precinct",92,2,0,0,94,39547,799,30,0,40376
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  WOLF,"City--2nd Ward, 2nd Precinct",119,2,0,0,121,39547,799,30,0,40376
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  WOLF,City--3rd Ward,210,5,1,0,216,39547,799,30,0,40376
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  WOLF,City--4th Ward,242,8,3,0,253,39547,799,30,0,40376
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  WOLF,City--5th Ward,439,14,0,0,453,39547,799,30,0,40376
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  WOLF,City--6th Ward,249,2,0,0,251,39547,799,30,0,40376
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  WOLF,"City--7th Ward, 1st Precinct",139,6,0,0,145,39547,799,30,0,40376
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  WOLF,"City--7th Ward, 2nd Precinct",363,0,0,0,363,39547,799,30,0,40376
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  WOLF,City--8th Ward,288,2,0,0,290,39547,799,30,0,40376
GOVERNOR AND LIEUTENANT GOVERNOR,Tom  WOLF,"City--9th Ward, 1st Precinct",101,4,0,0,105,39547,799,30,0,40376
