Cat_Namee,Can_Name,Name,C_Votes,ab_c_votes,ab_p_votes,ab_emer_votes1,rtot,Textbox5,Textbox7,Textbox11,ab_emer_votes,Textbox13
CORONER,Write In  ,Lower Paxton Twp--16th Precinct,0,0,0,0,0,18,0,0,0,18
CORONER,Write In  ,Lower Paxton Twp--17th Precinct,0,0,0,0,0,18,0,0,0,18
CORONER,Write In  ,Lower Paxton Twp--18th Precinct,0,0,0,0,0,18,0,0,0,18
CORONER,Write In  ,Lower Paxton Twp--19th Precinct,0,0,0,0,0,18,0,0,0,18
CORONER,Write In  ,Lower Paxton Twp--20th Precinct,0,0,0,0,0,18,0,0,0,18
CORONER,Write In  ,Lower Paxton Twp--21st Precinct,0,0,0,0,0,18,0,0,0,18
CORONER,Write In  ,Lower Paxton Twp--22nd Precinct,0,0,0,0,0,18,0,0,0,18
CORONER,Write In  ,Lower Paxton Twp--23rd Precinct,0,0,0,0,0,18,0,0,0,18
CORONER,Write In  ,Lower Paxton Twp--24th Precinct,0,0,0,0,0,18,0,0,0,18
CORONER,Write In  ,Lower Paxton Twp--25th Precinct,0,0,0,0,0,18,0,0,0,18
CORONER,Write In  ,Lower Paxton Twp--26th Precinct,1,0,0,0,1,18,0,0,0,18
CORONER,Write In  ,Lower Paxton Twp--27th Precinct,0,0,0,0,0,18,0,0,0,18
CORONER,Write In  ,Lower Swatara Twp--1st Precinct,0,0,0,0,0,18,0,0,0,18
CORONER,Write In  ,Lower Swatara Twp--2nd Precinct,0,0,0,0,0,18,0,0,0,18
CORONER,Write In  ,Lower Swatara Twp--3rd Precinct,1,0,0,0,1,18,0,0,0,18
CORONER,Write In  ,Lower Swatara Twp--4th Precinct,0,0,0,0,0,18,0,0,0,18
CORONER,Write In  ,Lykens Township,0,0,0,0,0,18,0,0,0,18
CORONER,Write In  ,Middle Paxton Twp--1st Precinct,0,0,0,0,0,18,0,0,0,18
CORONER,Write In  ,Middle Paxton Twp--2nd Precinct,1,0,0,0,1,18,0,0,0,18
CORONER,Write In  ,Middle Paxton Twp--3rd Precinct,0,0,0,0,0,18,0,0,0,18
CORONER,Write In  ,Mifflin Township,0,0,0,0,0,18,0,0,0,18
CORONER,Write In  ,Reed Township,0,0,0,0,0,18,0,0,0,18
CORONER,Write In  ,Rush Township,0,0,0,0,0,18,0,0,0,18
CORONER,Write In  ,South Hanover Twp--1st Precinct,0,0,0,0,0,18,0,0,0,18
CORONER,Write In  ,South Hanover Twp--2nd Precinct,0,0,0,0,0,18,0,0,0,18
CORONER,Write In  ,South Hanover Twp--3rd Precinct,0,0,0,0,0,18,0,0,0,18
CORONER,Write In  ,Susquehanna Twp--1st Ward,0,0,0,0,0,18,0,0,0,18
CORONER,Write In  ,Susquehanna Twp--2nd Ward,0,0,0,0,0,18,0,0,0,18
CORONER,Write In  ,Susquehanna Twp--3rd Ward,0,0,0,0,0,18,0,0,0,18
CORONER,Write In  ,Susquehanna Twp--4th Ward,0,0,0,0,0,18,0,0,0,18
CORONER,Write In  ,Susquehanna Twp--5th Ward,0,0,0,0,0,18,0,0,0,18
CORONER,Write In  ,Susquehanna Twp--6th Ward,0,0,0,0,0,18,0,0,0,18
CORONER,Write In  ,Susquehanna Twp--7th Ward,0,0,0,0,0,18,0,0,0,18
CORONER,Write In  ,Susquehanna Twp--8th Ward,1,0,0,0,1,18,0,0,0,18
CORONER,Write In  ,Susquehanna Twp--9th Ward,0,0,0,0,0,18,0,0,0,18
CORONER,Write In  ,Swatara Township--1st Ward,0,0,0,0,0,18,0,0,0,18
CORONER,Write In  ,Swatara Township--2nd Ward,0,0,0,0,0,18,0,0,0,18
CORONER,Write In  ,Swatara Township--3rd Ward,0,0,0,0,0,18,0,0,0,18
CORONER,Write In  ,Swatara Township--4th Ward,0,0,0,0,0,18,0,0,0,18
CORONER,Write In  ,Swatara Township--5th Ward,0,0,0,0,0,18,0,0,0,18
CORONER,Write In  ,Swatara Township--6th Ward,0,0,0,0,0,18,0,0,0,18
CORONER,Write In  ,Swatara Township--7th Ward,0,0,0,0,0,18,0,0,0,18
CORONER,Write In  ,Swatara Township--8th Ward,0,0,0,0,0,18,0,0,0,18
CORONER,Write In  ,Swatara Township--9th Ward,0,0,0,0,0,18,0,0,0,18
CORONER,Write In  ,Upper Paxton Twp--1st Precinct,0,0,0,0,0,18,0,0,0,18
CORONER,Write In  ,Upper Paxton Twp--2nd Precinct,0,0,0,0,0,18,0,0,0,18
CORONER,Write In  ,Washington Township,0,0,0,0,0,18,0,0,0,18
CORONER,Write In  ,Wayne Township,0,0,0,0,0,18,0,0,0,18
CORONER,Write In  ,West Hanover Twp--1st Precinct,0,0,0,0,0,18,0,0,0,18
CORONER,Write In  ,West Hanover Twp--2nd Precinct,0,0,0,0,0,18,0,0,0,18
CORONER,Write In  ,West Hanover Twp--3rd Precinct,0,0,0,0,0,18,0,0,0,18
CORONER,Write In  ,West Hanover Twp--4th Precinct,0,0,0,0,0,18,0,0,0,18
CORONER,Write In  ,Wiconisco Twp--1st Precinct,0,0,0,0,0,18,0,0,0,18
CORONER,Write In  ,Wiconisco Twp--2nd Precinct,0,0,0,0,0,18,0,0,0,18
CORONER,Write In  ,Williams Twp,0,0,0,0,0,18,0,0,0,18
COUNCIL 2YR BERRYSBURG,Write In  ,Berrysburg Borough,16,0,0,0,16,16,0,0,0,16
COUNCIL 2YR EVILLE,James K. LODGE,Elizabethville Borough,141,0,0,0,141,141,0,0,0,141
COUNCIL 2YR EVILLE,Write In  ,Elizabethville Borough,5,0,0,0,5,5,0,0,0,5
COUNCIL 2YR LYKENS 1,Donald  SAVAGE,Lykens Borough--1st Ward,136,0,0,0,136,136,0,0,0,136
COUNCIL 2YR LYKENS 1,Write In  ,Lykens Borough--1st Ward,6,0,0,0,6,6,0,0,0,6
COUNCIL 2YR LYKENS 2,Carole S. WERTZ,Lykens Borough--2nd Ward,103,3,0,0,106,103,3,0,0,106
COUNCIL 2YR LYKENS 2,Write In  ,Lykens Borough--2nd Ward,44,0,0,0,44,44,0,0,0,44
COUNCIL 2YR MDLT 2,Leslie A. GIVLER,"Middletown--2nd Ward, 1st Precinct",84,2,0,0,86,155,5,0,0,160
COUNCIL 2YR MDLT 2,Leslie A. GIVLER,"Middletown--2nd Ward, 2nd Precinct",71,3,0,0,74,155,5,0,0,160
COUNCIL 2YR MDLT 2,Michael P. ANTHONY,"Middletown--2nd Ward, 1st Precinct",112,1,0,0,113,221,6,0,0,227
COUNCIL 2YR MDLT 2,Michael P. ANTHONY,"Middletown--2nd Ward, 2nd Precinct",109,5,0,0,114,221,6,0,0,227
COUNCIL 2YR MDLT 2,Write In  ,"Middletown--2nd Ward, 1st Precinct",2,0,0,0,2,3,0,0,0,3
COUNCIL 2YR MDLT 2,Write In  ,"Middletown--2nd Ward, 2nd Precinct",1,0,0,0,1,3,0,0,0,3
COUNCIL 2YR MDLT 3,John R. BRUBAKER,"Middletown--3rd Ward, 1st Precinct",62,2,0,0,64,192,2,0,0,194
COUNCIL 2YR MDLT 3,John R. BRUBAKER,"Middletown--3rd Ward, 2nd Precinct",130,0,0,0,130,192,2,0,0,194
COUNCIL 2YR MDLT 3,Mary  HIESTER,"Middletown--3rd Ward, 1st Precinct",88,1,0,0,89,220,2,0,0,222
COUNCIL 2YR MDLT 3,Mary  HIESTER,"Middletown--3rd Ward, 2nd Precinct",132,1,0,0,133,220,2,0,0,222
COUNCIL 2YR MDLT 3,Write In  ,"Middletown--3rd Ward, 1st Precinct",1,0,0,0,1,5,0,0,0,5
COUNCIL 2YR MDLT 3,Write In  ,"Middletown--3rd Ward, 2nd Precinct",4,0,0,0,4,5,0,0,0,5
COUNCIL 2YR ROYALTON 1,Write In  ,Royalton Borough--1st Ward,1,0,0,0,1,1,0,0,0,1
COUNCIL 4YR BERRYSBURG,Marlin D. TROUTMAN,Berrysburg Borough,51,0,0,0,51,51,0,0,0,51
COUNCIL 4YR BERRYSBURG,Write In  ,Berrysburg Borough,99,0,0,0,99,99,0,0,0,99
COUNCIL 4YR EVILLE,Fredrick W. RENN,Elizabethville Borough,147,0,0,0,147,147,0,0,0,147
COUNCIL 4YR EVILLE,Tim  MOTTER,Elizabethville Borough,84,2,0,0,86,84,2,0,0,86
COUNCIL 4YR EVILLE,Write In  ,Elizabethville Borough,0,0,0,0,0,0,0,0,0,0
COUNCIL 4YR LYKENS 1,Gary  BOPP,Lykens Borough--1st Ward,93,0,0,0,93,93,0,0,0,93
COUNCIL 4YR LYKENS 1,"James  BUFFINGTON, JR.",Lykens Borough--1st Ward,85,1,0,0,86,85,1,0,0,86
COUNCIL 4YR LYKENS 1,Write In  ,Lykens Borough--1st Ward,75,0,0,0,75,75,0,0,0,75
COUNCIL 4YR LYKENS 2,Carl E. SLOUGH,Lykens Borough--2nd Ward,106,2,0,0,108,106,2,0,0,108
COUNCIL 4YR LYKENS 2,Michael  TIAZKUN,Lykens Borough--2nd Ward,128,2,0,0,130,128,2,0,0,130
COUNCIL 4YR LYKENS 2,Write In  ,Lykens Borough--2nd Ward,15,0,0,0,15,15,0,0,0,15
COUNCIL 4YR MDLT 2,Barbara A. ARNOLD,"Middletown--2nd Ward, 1st Precinct",124,2,0,0,126,248,5,0,0,253
COUNCIL 4YR MDLT 2,Barbara A. ARNOLD,"Middletown--2nd Ward, 2nd Precinct",124,3,0,0,127,248,5,0,0,253
COUNCIL 4YR MDLT 2,Christopher R. McNAMARA,"Middletown--2nd Ward, 1st Precinct",81,1,0,0,82,170,5,0,0,175
COUNCIL 4YR MDLT 2,Christopher R. McNAMARA,"Middletown--2nd Ward, 2nd Precinct",89,4,0,0,93,170,5,0,0,175
COUNCIL 4YR MDLT 2,Ellen  WILLENBECHER,"Middletown--2nd Ward, 1st Precinct",115,0,0,0,115,199,4,0,0,203
COUNCIL 4YR MDLT 2,Ellen  WILLENBECHER,"Middletown--2nd Ward, 2nd Precinct",84,4,0,0,88,199,4,0,0,203
COUNCIL 4YR MDLT 2,Sandra  NAGLE,"Middletown--2nd Ward, 1st Precinct",107,1,0,0,108,232,6,0,0,238
COUNCIL 4YR MDLT 2,Sandra  NAGLE,"Middletown--2nd Ward, 2nd Precinct",125,5,0,0,130,232,6,0,0,238
COUNCIL 4YR MDLT 2,Write In  ,"Middletown--2nd Ward, 1st Precinct",3,0,0,0,3,5,0,0,0,5
COUNCIL 4YR MDLT 2,Write In  ,"Middletown--2nd Ward, 2nd Precinct",2,0,0,0,2,5,0,0,0,5
COUNCIL 4YR MDLT 3,Diana  McGLONE,"Middletown--3rd Ward, 1st Precinct",113,3,0,0,116,302,4,0,0,306
COUNCIL 4YR MDLT 3,Diana  McGLONE,"Middletown--3rd Ward, 2nd Precinct",189,1,0,0,190,302,4,0,0,306
COUNCIL 4YR MDLT 3,Write In  ,"Middletown--3rd Ward, 1st Precinct",0,0,0,0,0,0,0,0,0,0
COUNCIL 4YR MDLT 3,Write In  ,"Middletown--3rd Ward, 2nd Precinct",0,0,0,0,0,0,0,0,0,0
COUNCIL 4YR ROYALTON 1,"Christopher A. FLYNN, JR.",Royalton Borough--1st Ward,29,0,0,0,29,29,0,0,0,29
COUNCIL 4YR ROYALTON 1,Jody A. FLYNN,Royalton Borough--1st Ward,31,0,0,0,31,31,0,0,0,31
COUNCIL 4YR ROYALTON 1,Write In  ,Royalton Borough--1st Ward,1,0,0,0,1,1,0,0,0,1
COUNCIL DAUPHIN,David C. KOPPENHAVER,Dauphin Borough,127,1,0,0,128,127,1,0,0,128
COUNCIL DAUPHIN,Derek E. STENCE,Dauphin Borough,123,1,0,0,124,123,1,0,0,124
COUNCIL DAUPHIN,Dianne  PRICE,Dauphin Borough,97,1,0,0,98,97,1,0,0,98
COUNCIL DAUPHIN,Stephen A. BOMGARDNER,Dauphin Borough,113,1,0,0,114,113,1,0,0,114
COUNCIL DAUPHIN,Write In  ,Dauphin Borough,8,0,0,0,8,8,0,0,0,8
COUNCIL GRATZ,Write In  ,Gratz Borough,28,0,0,0,28,28,0,0,0,28
COUNCIL HALIFAX,Deanna E. HOFFMAN,Halifax Borough,41,2,0,0,43,41,2,0,0,43
COUNCIL HALIFAX,James R. BROWN,Halifax Borough,60,4,0,0,64,60,4,0,0,64
COUNCIL HALIFAX,Larry W. RANK,Halifax Borough,58,4,0,0,62,58,4,0,0,62
COUNCIL HALIFAX,"Paul C. ENDERS, JR.",Halifax Borough,47,4,0,0,51,47,4,0,0,51
COUNCIL HALIFAX,Write In  ,Halifax Borough,0,0,0,0,0,0,0,0,0,0
COUNCIL HIGHSPIRE,Carolee K. ROMAN,Highspire--1st Precinct,103,0,0,0,103,210,2,0,0,212
COUNCIL HIGHSPIRE,Carolee K. ROMAN,Highspire--2nd Precinct,107,2,0,0,109,210,2,0,0,212
COUNCIL HIGHSPIRE,Charles H. DENGLER,Highspire--1st Precinct,88,1,0,0,89,201,2,0,0,203
COUNCIL HIGHSPIRE,Charles H. DENGLER,Highspire--2nd Precinct,113,1,0,0,114,201,2,0,0,203
COUNCIL HIGHSPIRE,Marie  HOCH,Highspire--1st Precinct,90,0,0,0,90,172,3,0,0,175
COUNCIL HIGHSPIRE,Marie  HOCH,Highspire--2nd Precinct,82,3,0,0,85,172,3,0,0,175
COUNCIL HIGHSPIRE,Write In  ,Highspire--1st Precinct,1,0,0,0,1,1,0,0,0,1
COUNCIL HIGHSPIRE,Write In  ,Highspire--2nd Precinct,0,0,0,0,0,1,0,0,0,1
COUNCIL HUMMELSTOWN,Beth Anne FITZPATRICK,Hummelstown--1st Precinct,150,4,0,0,154,490,7,0,0,497
COUNCIL HUMMELSTOWN,Beth Anne FITZPATRICK,Hummelstown--2nd Precinct,340,3,0,0,343,490,7,0,0,497
COUNCIL HUMMELSTOWN,Jerry  KLING,Hummelstown--1st Precinct,150,4,0,0,154,495,7,0,0,502
COUNCIL HUMMELSTOWN,Jerry  KLING,Hummelstown--2nd Precinct,345,3,0,0,348,495,7,0,0,502
COUNCIL HUMMELSTOWN,Randy L. LUTZ,Hummelstown--1st Precinct,164,4,0,0,168,524,7,0,0,531
COUNCIL HUMMELSTOWN,Randy L. LUTZ,Hummelstown--2nd Precinct,360,3,0,0,363,524,7,0,0,531
COUNCIL HUMMELSTOWN,Robert N. WEBER,Hummelstown--1st Precinct,149,4,0,0,153,499,7,0,0,506
COUNCIL HUMMELSTOWN,Robert N. WEBER,Hummelstown--2nd Precinct,350,3,0,0,353,499,7,0,0,506
COUNCIL HUMMELSTOWN,Write In  ,Hummelstown--1st Precinct,0,0,0,0,0,1,0,0,0,1
COUNCIL HUMMELSTOWN,Write In  ,Hummelstown--2nd Precinct,1,0,0,0,1,1,0,0,0,1
COUNCIL MDLT 1,David C. RHEN,"Middletown--1st Ward, 1st Precinct",41,0,0,0,41,148,2,0,0,150
COUNCIL MDLT 1,David C. RHEN,"Middletown--1st Ward, 2nd Precinct",107,2,0,0,109,148,2,0,0,150
COUNCIL MDLT 1,Rhonda  McLAMB,"Middletown--1st Ward, 1st Precinct",30,0,0,0,30,90,0,0,0,90
COUNCIL MDLT 1,Rhonda  McLAMB,"Middletown--1st Ward, 2nd Precinct",60,0,0,0,60,90,0,0,0,90
COUNCIL MDLT 1,Robert R. LOUER,"Middletown--1st Ward, 1st Precinct",76,0,0,0,76,206,3,0,0,209
COUNCIL MDLT 1,Robert R. LOUER,"Middletown--1st Ward, 2nd Precinct",130,3,0,0,133,206,3,0,0,209
COUNCIL MDLT 1,Ruben A. DEGLER,"Middletown--1st Ward, 1st Precinct",28,1,0,0,29,91,2,0,0,93
COUNCIL MDLT 1,Ruben A. DEGLER,"Middletown--1st Ward, 2nd Precinct",63,1,0,0,64,91,2,0,0,93
COUNCIL MDLT 1,Write In  ,"Middletown--1st Ward, 1st Precinct",46,0,0,0,46,60,0,0,0,60
COUNCIL MDLT 1,Write In  ,"Middletown--1st Ward, 2nd Precinct",14,0,0,0,14,60,0,0,0,60
COUNCIL MLBRG 1,Write In  ,Millersburg--1st Ward,32,0,0,0,32,32,0,0,0,32
COUNCIL MLBRG 2,Gary E. IBBERSON,Millersburg--2nd Ward,144,4,0,0,148,144,4,0,0,148
COUNCIL MLBRG 2,Larry E. SMELTZ,Millersburg--2nd Ward,132,4,0,0,136,132,4,0,0,136
COUNCIL MLBRG 2,Write In  ,Millersburg--2nd Ward,1,0,0,0,1,1,0,0,0,1
COUNCIL PAXTANG,"John R. NINOSKY, SR.",Paxtang Borough,213,3,0,0,216,213,3,0,0,216
COUNCIL PAXTANG,Lynn  KIPP,Paxtang Borough,217,5,0,0,222,217,5,0,0,222
COUNCIL PAXTANG,Write In  ,Paxtang Borough,12,0,0,0,12,12,0,0,0,12
COUNCIL PENBROOK 1,"Michael D. GOODMAN, SR.",Penbrook Borough--1st Ward,40,0,0,0,40,40,0,0,0,40
COUNCIL PENBROOK 1,Write In  ,Penbrook Borough--1st Ward,0,0,0,0,0,0,0,0,0,0
COUNCIL PENBROOK 2,David  DEARDORFF,Penbrook Borough--2nd Ward,76,1,0,0,77,76,1,0,0,77
COUNCIL PENBROOK 2,Write In  ,Penbrook Borough--2nd Ward,0,0,0,0,0,0,0,0,0,0
COUNCIL PENBROOK 3,Kenneth J. CRAMER,Penbrook Borough--3rd Ward,63,0,0,0,63,63,0,0,0,63
COUNCIL PENBROOK 3,Write In  ,Penbrook Borough--3rd Ward,0,0,0,0,0,0,0,0,0,0
COUNCIL PENBROOK 4,Peggy  MILLER,Penbrook Borough--4th Ward,99,1,0,0,100,99,1,0,0,100
COUNCIL PENBROOK 4,Write In  ,Penbrook Borough--4th Ward,1,0,0,0,1,1,0,0,0,1
COUNCIL PILLOW,Clarence G. SCHREFFLER,Pillow Borough,44,0,0,0,44,44,0,0,0,44
COUNCIL PILLOW,Mary A. NEWCOMB,Pillow Borough,55,0,0,0,55,55,0,0,0,55
COUNCIL PILLOW,Terrance M. LOFTUS,Pillow Borough,53,0,0,0,53,53,0,0,0,53
COUNCIL PILLOW,Write In  ,Pillow Borough,2,0,0,0,2,2,0,0,0,2
COUNCIL ROYALTON 2,Carl J. HRESCAK,Royalton Borough--2nd Ward,38,0,0,0,38,38,0,0,0,38
COUNCIL ROYALTON 2,Joyce  VIGILANTE,Royalton Borough--2nd Ward,46,0,0,0,46,46,0,0,0,46
COUNCIL ROYALTON 2,Write In  ,Royalton Borough--2nd Ward,0,0,0,0,0,0,0,0,0,0
COUNCIL STEELTON,Jeffery Lee WRIGHT,Steelton--1st Ward,117,3,0,0,120,548,8,0,0,556
COUNCIL STEELTON,Jeffery Lee WRIGHT,"Steelton--2nd Ward, 1st Precinct",103,1,0,0,104,548,8,0,0,556
COUNCIL STEELTON,Jeffery Lee WRIGHT,"Steelton--2nd Ward, 2nd Precinct",62,1,0,0,63,548,8,0,0,556
COUNCIL STEELTON,Jeffery Lee WRIGHT,"Steelton--3rd Ward, 1st Precinct",52,0,0,0,52,548,8,0,0,556
COUNCIL STEELTON,Jeffery Lee WRIGHT,"Steelton--3rd Ward, 2nd Precinct",101,2,0,0,103,548,8,0,0,556
COUNCIL STEELTON,Jeffery Lee WRIGHT,Steelton--4th Ward,113,1,0,0,114,548,8,0,0,556
COUNCIL STEELTON,Lisa M. WIEDEMAN-KROSNAR,Steelton--1st Ward,115,2,0,0,117,405,8,0,0,413
COUNCIL STEELTON,Lisa M. WIEDEMAN-KROSNAR,"Steelton--2nd Ward, 1st Precinct",76,1,0,0,77,405,8,0,0,413
COUNCIL STEELTON,Lisa M. WIEDEMAN-KROSNAR,"Steelton--2nd Ward, 2nd Precinct",75,1,0,0,76,405,8,0,0,413
COUNCIL STEELTON,Lisa M. WIEDEMAN-KROSNAR,"Steelton--3rd Ward, 1st Precinct",32,0,0,0,32,405,8,0,0,413
COUNCIL STEELTON,Lisa M. WIEDEMAN-KROSNAR,"Steelton--3rd Ward, 2nd Precinct",51,2,0,0,53,405,8,0,0,413
COUNCIL STEELTON,Lisa M. WIEDEMAN-KROSNAR,Steelton--4th Ward,56,2,0,0,58,405,8,0,0,413
COUNCIL STEELTON,Maria Romano MARCINKO,Steelton--1st Ward,159,3,0,0,162,566,7,0,0,573
COUNCIL STEELTON,Maria Romano MARCINKO,"Steelton--2nd Ward, 1st Precinct",112,1,0,0,113,566,7,0,0,573
COUNCIL STEELTON,Maria Romano MARCINKO,"Steelton--2nd Ward, 2nd Precinct",81,0,0,0,81,566,7,0,0,573
COUNCIL STEELTON,Maria Romano MARCINKO,"Steelton--3rd Ward, 1st Precinct",38,0,0,0,38,566,7,0,0,573
COUNCIL STEELTON,Maria Romano MARCINKO,"Steelton--3rd Ward, 2nd Precinct",86,2,0,0,88,566,7,0,0,573
COUNCIL STEELTON,Maria Romano MARCINKO,Steelton--4th Ward,90,1,0,0,91,566,7,0,0,573
COUNCIL STEELTON,Milton  CARNES,Steelton--1st Ward,75,1,0,0,76,336,5,0,0,341
COUNCIL STEELTON,Milton  CARNES,"Steelton--2nd Ward, 1st Precinct",65,0,0,0,65,336,5,0,0,341
COUNCIL STEELTON,Milton  CARNES,"Steelton--2nd Ward, 2nd Precinct",50,1,0,0,51,336,5,0,0,341
COUNCIL STEELTON,Milton  CARNES,"Steelton--3rd Ward, 1st Precinct",29,0,0,0,29,336,5,0,0,341
COUNCIL STEELTON,Milton  CARNES,"Steelton--3rd Ward, 2nd Precinct",57,0,0,0,57,336,5,0,0,341
COUNCIL STEELTON,Milton  CARNES,Steelton--4th Ward,60,3,0,0,63,336,5,0,0,341
COUNCIL STEELTON,Write In  ,Steelton--1st Ward,0,0,0,0,0,6,0,0,0,6
COUNCIL STEELTON,Write In  ,"Steelton--2nd Ward, 1st Precinct",3,0,0,0,3,6,0,0,0,6
COUNCIL STEELTON,Write In  ,"Steelton--2nd Ward, 2nd Precinct",3,0,0,0,3,6,0,0,0,6
COUNCIL STEELTON,Write In  ,"Steelton--3rd Ward, 1st Precinct",0,0,0,0,0,6,0,0,0,6
COUNCIL STEELTON,Write In  ,"Steelton--3rd Ward, 2nd Precinct",0,0,0,0,0,6,0,0,0,6
COUNCIL STEELTON,Write In  ,Steelton--4th Ward,0,0,0,0,0,6,0,0,0,6
COUNCIL WILLIAMSTOWN 1,Jeffry S. RAUTZAHN,Williamstown--1st Ward,103,2,0,0,105,103,2,0,0,105
COUNCIL WILLIAMSTOWN 1,Write In  ,Williamstown--1st Ward,1,0,0,0,1,1,0,0,0,1
COUNCIL WILLIAMSTOWN 2,Kate  BARNHARDT,Williamstown--2nd Ward,65,0,0,0,65,65,0,0,0,65
COUNCIL WILLIAMSTOWN 2,Timothy P. HARTMAN,Williamstown--2nd Ward,60,0,0,0,60,60,0,0,0,60
COUNCIL WILLIAMSTOWN 2,Write In  ,Williamstown--2nd Ward,0,0,0,0,0,0,0,0,0,0
DIST JUST 12-01-01,Jim  LENKER,Penbrook Borough--1st Ward,47,1,0,0,48,2868,75,1,0,2944
DIST JUST 12-01-01,Jim  LENKER,Penbrook Borough--2nd Ward,65,1,0,0,66,2868,75,1,0,2944
DIST JUST 12-01-01,Jim  LENKER,Penbrook Borough--3rd Ward,64,0,0,0,64,2868,75,1,0,2944
DIST JUST 12-01-01,Jim  LENKER,Penbrook Borough--4th Ward,85,1,0,0,86,2868,75,1,0,2944
DIST JUST 12-01-01,Jim  LENKER,Susquehanna Twp--1st Ward,240,7,0,0,247,2868,75,1,0,2944
DIST JUST 12-01-01,Jim  LENKER,Susquehanna Twp--2nd Ward,615,29,0,0,644,2868,75,1,0,2944
DIST JUST 12-01-01,Jim  LENKER,Susquehanna Twp--3rd Ward,144,6,0,0,150,2868,75,1,0,2944
DIST JUST 12-01-01,Jim  LENKER,Susquehanna Twp--4th Ward,233,7,0,0,240,2868,75,1,0,2944
DIST JUST 12-01-01,Jim  LENKER,Susquehanna Twp--5th Ward,295,11,0,0,306,2868,75,1,0,2944
DIST JUST 12-01-01,Jim  LENKER,Susquehanna Twp--6th Ward,352,2,0,0,354,2868,75,1,0,2944
DIST JUST 12-01-01,Jim  LENKER,Susquehanna Twp--7th Ward,142,0,0,0,142,2868,75,1,0,2944
DIST JUST 12-01-01,Jim  LENKER,Susquehanna Twp--8th Ward,386,9,0,0,395,2868,75,1,0,2944
DIST JUST 12-01-01,Jim  LENKER,Susquehanna Twp--9th Ward,200,1,1,0,202,2868,75,1,0,2944
DIST JUST 12-01-01,Tracey Sneed LEWIS,Penbrook Borough--1st Ward,38,0,0,0,38,2601,51,1,0,2653
DIST JUST 12-01-01,Tracey Sneed LEWIS,Penbrook Borough--2nd Ward,38,2,0,0,40,2601,51,1,0,2653
DIST JUST 12-01-01,Tracey Sneed LEWIS,Penbrook Borough--3rd Ward,42,0,0,0,42,2601,51,1,0,2653
DIST JUST 12-01-01,Tracey Sneed LEWIS,Penbrook Borough--4th Ward,68,0,0,0,68,2601,51,1,0,2653
DIST JUST 12-01-01,Tracey Sneed LEWIS,Susquehanna Twp--1st Ward,254,5,0,0,259,2601,51,1,0,2653
DIST JUST 12-01-01,Tracey Sneed LEWIS,Susquehanna Twp--2nd Ward,384,17,0,0,401,2601,51,1,0,2653
DIST JUST 12-01-01,Tracey Sneed LEWIS,Susquehanna Twp--3rd Ward,389,2,0,0,391,2601,51,1,0,2653
DIST JUST 12-01-01,Tracey Sneed LEWIS,Susquehanna Twp--4th Ward,235,2,0,0,237,2601,51,1,0,2653
DIST JUST 12-01-01,Tracey Sneed LEWIS,Susquehanna Twp--5th Ward,181,4,0,0,185,2601,51,1,0,2653
DIST JUST 12-01-01,Tracey Sneed LEWIS,Susquehanna Twp--6th Ward,170,2,0,0,172,2601,51,1,0,2653
DIST JUST 12-01-01,Tracey Sneed LEWIS,Susquehanna Twp--7th Ward,153,2,0,0,155,2601,51,1,0,2653
DIST JUST 12-01-01,Tracey Sneed LEWIS,Susquehanna Twp--8th Ward,347,7,0,0,354,2601,51,1,0,2653
DIST JUST 12-01-01,Tracey Sneed LEWIS,Susquehanna Twp--9th Ward,302,8,1,0,311,2601,51,1,0,2653
DIST JUST 12-01-01,Write In  ,Penbrook Borough--1st Ward,0,0,0,0,0,3,0,0,0,3
DIST JUST 12-01-01,Write In  ,Penbrook Borough--2nd Ward,0,0,0,0,0,3,0,0,0,3
DIST JUST 12-01-01,Write In  ,Penbrook Borough--3rd Ward,0,0,0,0,0,3,0,0,0,3
DIST JUST 12-01-01,Write In  ,Penbrook Borough--4th Ward,0,0,0,0,0,3,0,0,0,3
DIST JUST 12-01-01,Write In  ,Susquehanna Twp--1st Ward,1,0,0,0,1,3,0,0,0,3
DIST JUST 12-01-01,Write In  ,Susquehanna Twp--2nd Ward,0,0,0,0,0,3,0,0,0,3
DIST JUST 12-01-01,Write In  ,Susquehanna Twp--3rd Ward,0,0,0,0,0,3,0,0,0,3
DIST JUST 12-01-01,Write In  ,Susquehanna Twp--4th Ward,0,0,0,0,0,3,0,0,0,3
DIST JUST 12-01-01,Write In  ,Susquehanna Twp--5th Ward,1,0,0,0,1,3,0,0,0,3
DIST JUST 12-01-01,Write In  ,Susquehanna Twp--6th Ward,0,0,0,0,0,3,0,0,0,3
DIST JUST 12-01-01,Write In  ,Susquehanna Twp--7th Ward,0,0,0,0,0,3,0,0,0,3
DIST JUST 12-01-01,Write In  ,Susquehanna Twp--8th Ward,1,0,0,0,1,3,0,0,0,3
DIST JUST 12-01-01,Write In  ,Susquehanna Twp--9th Ward,0,0,0,0,0,3,0,0,0,3
DIST JUST 12-02-02,Kenneth A. LENKER,Highspire--1st Precinct,141,1,0,0,142,1404,20,0,0,1424
DIST JUST 12-02-02,Kenneth A. LENKER,Highspire--2nd Precinct,151,4,0,0,155,1404,20,0,0,1424
DIST JUST 12-02-02,Kenneth A. LENKER,Steelton--1st Ward,162,3,0,0,165,1404,20,0,0,1424
